"url","title","description","content","publishTime","author"
"https://dantri.com.vn/xa-hoi/tong-bi-thu-to-lam-ket-thuc-tot-dep-chuyen-tham-indonesia-ban-thu-ky-asean-20250311123724060.htm","Tổng Bí thư Tô Lâm kết thúc tốt đẹp chuyến thăm Indonesia, Ban Thư ký ASEAN","Trưa 11/3, Tổng Bí thư Tô Lâm và Phu nhân Ngô Phương Ly cùng Đoàn đại biểu cấp cao Việt Nam đã lên chuyên cơ rời Sân bay quân sự Halim Perdanakusuma, thủ đô Jakarta, đi thăm chính thức Singapore.","Tổng Bí thư Tô Lâm và Phu nhân tại sân bay quân sự Halim Perdanakusuma, Jakarta (Ảnh: Thống Nhất/TTXVN). Theo đặc phái viên TTXVN, sau khi kết thúc tốt đẹp các hoạt động trong khuôn khổ chuyến thăm cấp Nhà nước tại Indonesia, thăm chính thức Ban Thư ký ASEAN từ ngày 9 đến 11/3, theo lời mời của Tổng thống Cộng hòa Indonesia, Chủ tịch đảng Phong trào Indonesia vĩ đại (Gerindra) Prabowo Subianto và Tổng Thư ký ASEAN Kao Kim Hourn, trưa 11/3, Tổng Bí thư Tô Lâm và Phu nhân Ngô Phương Ly cùng Đoàn đại biểu cấp cao Việt Nam đã lên chuyên cơ rời Sân bay quân sự Halim Perdanakusuma, thủ đô Jakarta, đi thăm chính thức Singapore theo lời mời của Thủ tướng Cộng hòa Singapore, Tổng Thư ký đảng Hành động Nhân dân Singapore (PAP) Lawrence Wong. Tổng thống Cộng hòa Indonesia, Chủ tịch đảng Phong trào Indonesia vĩ đại (Gerindra) Prabowo Subianto ra sân bay tiễn Tổng Bí thư Tô Lâm và Phu nhân cùng Đoàn Đại biểu cấp cao Việt Nam. Cùng tiễn đoàn ở sân bay, về phía Indonesia có Bộ trưởng Bộ Hàng Hải và Thủy sản Sakti Wahyu Trenggono; Đại sứ đặc mệnh toàn quyền Indonesia tại Việt Nam Denny Abdi và nhiều quan chức Indonesia. Phía Việt Nam có Đại sứ đặc mệnh toàn quyền Việt Nam tại Indonesia Tạ Văn Thông và Phu nhân; Đại sứ, Trưởng Phái đoàn Đại diện Thường trực Việt Nam tại ASEAN Tôn Thị Ngọc Hương, cùng đông đảo cán bộ Đại sứ quán và Phái đoàn Việt Nam tại ASEAN. Trong chuyến thăm, Tổng Bí thư Tô Lâm đã hội đàm với Tổng thống Indonesia; hội kiến Chủ tịch Hội đồng Đại biểu Nhân dân Indonesia, Chủ tịch Hội đồng Đại biểu địa phương Indonesia, Chủ tịch Hội đồng Hiệp thương Nhân dân Indonesia; tiếp các tập đoàn, doanh nghiệp Indonesia; gặp gỡ cán bộ, nhân viên Đại sứ quán, Phái đoàn Việt Nam tại Indonesia; dự Tọa đàm doanh nghiệp Việt Nam - Indonesia; dự lễ Kỷ niệm 30 năm Việt Nam gia nhập ASEAN và phát biểu chính sách… Tại các cuộc tiếp xúc, hai bên đã tiến hành các cuộc thảo luận trong bầu không khí ấm áp và hữu nghị; tái khẳng định cam kết đối với quan hệ hữu nghị truyền thống, hợp tác toàn diện giữa Việt Nam và Indonesia. Hai bên đã nhất trí nâng cấp quan hệ song phương lên Đối tác Chiến lược Toàn diện giữa Việt Nam và Indonesia, cam kết tăng cường tin cậy chính trị, hợp tác và phối hợp giải quyết các thách thức toàn cầu trên cơ sở tôn trọng luật pháp quốc tế, chủ quyền, toàn vẹn lãnh thổ và độc lập chính trị. Trên tinh thần đưa quan hệ song phương sang chương mới, hai bên nhấn mạnh tầm quan trọng của việc tăng cường giao lưu nhân dân và tiến hành đánh giá thường xuyên quan hệ thông qua các cơ chế hợp tác song phương hiện có. Hai bên nhất trí làm sâu sắc hơn hợp tác kinh tế để góp phần vào nỗ lực chung của Việt Nam và Indonesia trở thành quốc gia có thu nhập cao vào đúng dịp kỷ niệm lần thứ 100 quốc khánh vào năm 2045. Để đạt được mục tiêu này, hai nước đã đặt ra mục tiêu thương mại song phương đạt 18 tỷ USD vào năm 2028 và sẽ tiếp tục tăng cường hợp tác kinh tế liên ngành. Tổng thống Cộng hòa Indonesia, Chủ tịch Đảng Phong trào Indonesia vĩ đại (Gerindra) Prabowo Subianto tiễn Tổng Bí thư Tô Lâm và Phu nhân (Ảnh: Thống Nhất/TTXVN). Hai bên đồng ý mở rộng hợp tác sang các lĩnh vực mới vì một tương lai bền vững như kinh tế xanh, an ninh lương thực và an ninh năng lượng, ngành công nghiệp Halal, nghề cá, nông nghiệp, hợp tác biển, khoa học và công nghệ, chuyển đổi số, trí tuệ nhân tạo và tài chính, ngân hàng. Nhấn mạnh tầm quan trọng của việc ủng hộ lẫn nhau và phối hợp chặt chẽ tại các diễn đàn đa phương, hai bên tái khẳng định cam kết tăng cường hợp tác và phối hợp tại ASEAN, Liên Hợp Quốc, Phong trào Không liên kết, Diễn đàn Hợp tác Kinh tế châu Á - Thái Bình Dương và các diễn đàn liên nghị viện; tái khẳng định cam kết củng cố tiến trình xây dựng Cộng đồng ASEAN… Hai bên tái khẳng định cam kết duy trì hòa bình, an ninh, ổn định và tự do hàng hải, hàng không phù hợp với lập trường nhất quán của ASEAN; nhấn mạnh tầm quan trọng của việc giải quyết hòa bình các tranh chấp thông qua các biện pháp pháp lý và ngoại giao, tuân thủ đầy đủ luật pháp quốc tế, đặc biệt là Công ước Liên Hợp Quốc về Luật Biển năm 1982 (UNCLOS). Nhân dịp này, Tổng Bí thư Tô Lâm dự Lễ công bố đường bay thẳng Thành phố Hồ Chí Minh - Denpasar, thủ phủ Bali, Indonesia từ tháng 6/2025 do Hãng hàng không quốc gia Việt Nam (Vietnam Airlines) tổ chức; chứng kiến lễ trao các văn kiện hợp tác trên nhiều lĩnh vực. Chuyến thăm của Tổng Bí thư Tô Lâm tới Ban Thư ký ASEAN thể hiện mạnh mẽ cam kết chiến lược của Việt Nam đối với ASEAN, khẳng định ASEAN tiếp tục là một ưu tiên hàng đầu trong chính sách đối ngoại của Việt Nam trong kỷ nguyên mới./.","Tue Mar 11 12:37:36 ICT 2025","Xuân Hải"
