"URL","Title","Description","Content","PublishTime","Author"
"https://dantri.com.vn/xa-hoi/bi-quyet-co-buc-anh-dep-tham-gia-cuoc-thi-anh-50-nam-nganh-dien-mien-nam-20250313162750267.htm","Bí quyết có bức ảnh đẹp tham gia cuộc thi ảnh ""50 năm ngành điện miền Nam""","(Dân trí) - Cuộc thi ảnh ""50 năm vượt nắng thắng mưa - thắp sáng khát vọng thịnh vượng"" do báo Dân trí phối hợp Tổng công ty Điện lực miền Nam (EVNSPC) tổ chức, thu hút nhiều độc giả gửi các tác phẩm chất lượng, khắc họa nỗ lực mang điện đến muôn nơi.","Cuộc thi diễn ra đến hết ngày 29/4 với tổng giá trị giải thưởng đến 100 triệu đồng. Để có cơ hội sở hữu giải thưởng giá trị, bức ảnh dự thi cần được chụp rõ nét, đủ ánh sáng, truyền tải thông điệp rõ ràng, phù hợp chủ đề cuộc thi. Cuộc thi ảnh ""50 năm vượt nắng thắng mưa - thắp sáng khát vọng thịnh vượng"". Mỗi độc giả được gửi nhiều bài dự thi. Mỗi bài dự thi có tối thiểu 1 ảnh, tối đa 5 ảnh. Với bài thi có nhiều ảnh, các ảnh cần được chụp ở các góc khác nhau, có chú thích cho từng bức ảnh, chia sẻ về bối cảnh, địa điểm, thời gian chụp, câu chuyện về con người, sự vật, sự việc, dấu ấn đặc biệt… trong bức ảnh. Dung lượng mỗi ảnh tối đa 5Mb, kích cỡ ngang tối thiểu 3.000pixel. Các góc ảnh tập trung vào những khoảnh khắc và góc nhìn ấn tượng về các công trình mang tính biểu tượng của EVNSPC; nét đẹp của người thợ điện, cán bộ công nhân viên (CBCNV) EVNSPC trong hoạt động sản xuất kinh doanh; những đóng góp tích cực của ngành điện miền Nam vào sự phát triển kinh tế - xã hội và phục vụ đời sống sinh hoạt của người dân trên địa bàn 21 tỉnh, thành phố phía Nam (trừ TPHCM). Tác phẩm đảm bảo nội dung thuộc chủ đề, chính xác về địa điểm, con người EVNSPC (tại 21 tỉnh, thành phía Nam từ Ninh Thuận đến Cà Mau, các huyện đảo: Trường Sa, Phú Quý, Côn Đảo, Phú Quốc, Kiên Hải; công trình điện 220kV Kiên Bình - Phú Quốc; các công trình lưới điện 110kV trở xuống). Nếu chụp thợ điện thao tác trên lưới, cần lưu ý, thợ điện phải mặc áo cam, bảo hộ đầy đủ: đeo dây an toàn, găng tay, giày bảo hộ, mũ trắng có logo EVN/EVNSPC. Ảnh dự thi không được chỉnh sửa (chắp ghép), làm sai sự thật. Ảnh phải do chính tác giả chụp, ưu tiên ảnh được thực hiện trong thời gian diễn ra cuộc thi. Ảnh đã đạt giải tại các cuộc thi khác sẽ không được chấp nhận. Ban tổ chức có quyền yêu cầu tác giả gửi ảnh nguyên gốc để kiểm tra, đối chiếu khi xét giải. Bài thi có nội dung trong sáng, lành mạnh, phù hợp thuần phong mỹ tục và pháp luật Việt Nam. Xem thể lệ cuộc thi tại đây. Thời gian qua, ban tổ chức nhận nhiều bài thi chất lượng, ghi lại những hoạt động, đóng góp của EVNSPC trong cung cấp điện phục vụ cho đời sống sinh hoạt của người dân, phục vụ sản xuất kinh doanh, phát triển kinh tế, xã hội; những công trình điện đã góp phần cho sự phát triển công nghiệp, du lịch, nông nghiệp, nông thôn; đóng góp cho sự phát triển, khởi sắc ở vùng sâu, vùng xa, vùng biên giới, hải đảo... Hàng trăm công nhân điện lực đu mình ở độ cao hàng chục mét để thi công đường dây 500kV mạch 3 dưới cái nắng gay gắt, giữa tháng 6/2024 (Ảnh: Nam Anh). Nhiều câu chuyện đẹp đã được kể bằng hình ảnh, tái hiện chân thật nét đẹp công nhân ngành điện miền Nam qua những nỗ lực, sáng tạo, cống hiến, hy sinh trong lao động, sản xuất; những đổi mới trong công cuộc công nghiệp hóa, hiện đại hóa ngành điện; thể hiện phong cách, thái độ phục vụ tận tâm, chuyên nghiệp đối với khách hàng; với đối tác; nét đẹp gắn với cuộc sống đời thường... Tác phẩm của tác giả Trần Quốc Dũng, khắc họa hình ảnh nhân viên ""áo cam"" nỗ lực mang điện đi muôn nơi. ""Có độc giả ghi lại hình ảnh những người thợ điện tận tụy trên mọi nẻo đường, có cả khoảnh khắc tái hiện hành trình thi công ở địa hình hiểm trở. Tất cả cho thấy sự nỗ lực mang điện đến muôn nơi, nhất là vùng xa, hải đảo, qua đó thắp lên niềm hy vọng về sự phát triển kinh tế - xã hội ở các địa phương"", đại diện ban tổ chức chia sẻ. Đưa điện về Cà Mau - Tác phẩm dự thi của tác giả Trần Huy Hùng. Các tác phẩm gửi về sẽ được đăng tải ở chuyên trang cuộc thi trên báo Dân trí và Fanpage EVNSPC. Độc giả sẽ bình chọn trực tuyến những bức ảnh yêu thích. Điểm xét giải là tổng điểm tương tác của tác phẩm dự thi tại chuyên trang cuộc thi trên báo Dân trí và Fanpage EVNSPC (40% số điểm) và điểm số từ Ban giám khảo (60% số điểm). Từ chỗ chỉ khoảng 2,5% số hộ dân có điện ngày đầu tiếp quản, sau 50 năm (tính đến hết quý IV/2024), EVNSPC cấp điện đến 100% xã, phường, thị trấn, số hộ dân có điện đạt tỷ lệ 99,9%; trong đó, số hộ dân nông thôn có điện đạt tỷ lệ 99,82%. Điện đã thắp sáng các phum, sóc, thôn, bản; vượt sóng thắp sáng tận các hòn đảo xa xôi vùng cực Nam tổ chức; đến với đồng bào Khmer, Churu, Cơ Tu, Chăm… tại các thôn buôn Tây Nguyên, khu vực Tây Nam Bộ, tạo tiền đề giúp người dân cải thiện đời sống, vươn lên thoát nghèo. Điện cũng là động lực, chắp cánh để Nam Bộ hình thành các vùng kinh tế trọng điểm, năng động của cả nước, thúc đẩy thu hút đầu tư nước ngoài; tạo đà cho công nghiệp, nông nghiệp, du lịch… phát triển mạnh mẽ. EVNSPC đang cấp điện cho 5/12 huyện đảo trên cả nước; trong đó có 3 đảo cấp điện bằng nguồn tại chỗ gồm Phú Quý, Côn Đảo, Trường Sa. Các huyện Kiên Hải, Phú Quốc (Kiên Giang) đều đã được cấp điện lưới quốc gia. Từ hệ thống lưới điện manh mún, nhỏ lẻ ngày đầu tiếp quản, EVNSPC không ngừng đầu tư, phát triển hệ thống lưới điện. Đến nay, tổng công ty đang quản lý, vận hành an toàn 6.559,8 km đường dây 110kV và 70.028,8 km đường dây 22kV. Tổng công ty ghi dấu ấn trên những công trình mang tính biểu tượng như: Dự án cáp ngầm 110 kV xuyên biển Hà Tiên - Phú Quốc - tuyến cáp ngầm lớn nhất Đông Nam Á; đường dây 220kV Kiên Bình - Phú Quốc - đường dây vượt biển dài nhất Đông Nam Á… EVNSC không ngừng ứng dụng thành tựu của cuộc cách mạng công nghiệp lần thứ 4, công nghệ số vào mọi hoạt động như: hệ thống SCADA, tự động hóa lưới điện, sửa chữa điện trên đường dây đang mang điện (hotline), trí tuệ nhân tạo, công tơ điện tử; các phần mềm trong quản trị doanh nghiệp như D-OFFICE, CMIS, ERP,… Đến nay, 100% dịch vụ điện được cung cấp trực tuyến ở mức độ 4 tại Cổng Dịch vụ công quốc gia, Trung tâm Hành chính công và Cổng dịch vụ công của các tỉnh, thành phố. Tổng công ty cũng đã xây dựng, phát triển hệ thống chăm sóc khách hàng đa kênh tiên tiến, hiện đại, phù hợp với xu thế chuyển đối số như: Tổng đài, email, website, Zalo, ứng dụng CSKH EVNSPC,… tiếp nhận và giải quyết các yêu cầu của khách hàng mọi lúc, mọi nơi.","Mon Mar 17 09:00:00 ICT 2025","Trường Thịnh"
