"url","title","description","content","publishTime","author"
"https://dantri.com.vn/xa-hoi/tieu-chi-xet-thang-quan-ham-vuot-bac-trong-quan-doi-20250330003439843.htm","Tiêu chí xét thăng quân hàm vượt bậc trong quân đội","(Dân trí) - Theo Thông tư 18, tiêu chuẩn để xét thăng quân hàm vượt bậc là sĩ quan có cấp bậc quân hàm hiện tại thấp hơn cấp bậc quân hàm cao nhất của chức vụ, chức danh đang đảm nhiệm từ 2 bậc trở lên,...","Đại tướng Phan Văn Giang, Bộ trưởng Bộ Quốc phòng vừa ký ban hành Thông tư số 18/2025/TT-BQP quy định phong quân hàm học viên tốt nghiệp đào tạo sĩ quan tại ngũ; thăng quân hàm sĩ quan cấp tá, cấp úy vượt bậc, trước thời hạn và nâng lương sĩ quan trước thời hạn. Thông tư quy định rõ điều kiện về thăng quân hàm vượt bậc, thăng quân hàm, nâng lương trước thời hạn. Cũng theo Thông tư 18, tiêu chí, tiêu chuẩn để xét thăng quân hàm vượt bậc là sĩ quan có cấp bậc quân hàm hiện tại thấp hơn cấp bậc quân hàm cao nhất của chức vụ, chức danh sĩ quan đang đảm nhiệm từ 2 bậc trở lên, lập thành tích đặc biệt xuất sắc được xem xét thăng quân hàm vượt bậc khi được tặng thưởng một trong các hình thức khen thưởng (không tính các hình thức khen thưởng theo niên hạn hoặc quá trình cống hiến) sau đây: Các hình thức huân chương: Huân chương Sao vàng; Huân chương Hồ Chí Minh; Huân chương Độc lập hạng Nhất; Huân chương Quân công hạng Nhất; Huân chương Lao động hạng Nhất; Huân chương Bảo vệ Tổ quốc hạng Nhất; Huân chương Chiến công hạng Nhất. Danh hiệu vinh dự nhà nước: Danh hiệu Anh hùng Lực lượng vũ trang nhân dân; Danh hiệu Anh hùng Lao động; Giải thưởng Hồ Chí Minh. Trong thời hạn giữ một chức vụ chỉ được xét thăng quân hàm vượt bậc một lần, vượt một bậc quân hàm; thời điểm xem xét sau khi sĩ quan có quyết định khen thưởng. Trường hợp đặc biệt chưa quy định do cấp có thẩm quyền xem xét, quyết định. Đối với tiêu chí, tiêu chuẩn để xét thăng quân hàm trước thời hạn, Thông tư số 18 quy định sĩ quan được xem xét thăng quân hàm trước thời hạn, khi có đủ tiêu chí, tiêu chuẩn thăng quân hàm vượt bậc, nhưng cấp bậc quân hàm hiện tại thấp hơn trần quân hàm cao nhất của chức vụ, chức danh đang đảm nhiệm một bậc (được tặng thưởng một trong các hình thức khen thưởng quy định tại khoản 1 Điều 5 Thông tư này); được xem xét thăng quân hàm trước thời hạn sau khi sĩ quan có quyết định khen thưởng. Bên cạnh đó, Thông tư 18 cũng nêu rõ, cấp bậc quân hàm hiện tại thấp hơn trần quân hàm cao nhất của chức vụ, chức danh đang đảm nhiệm một bậc trở lên mà được tặng thưởng một trong các hình thức khen thưởng sau, được xem xét thăng quân hàm trước thời hạn không quá 24 tháng. Cụ thể như: Huân chương Độc lập hạng Nhì, hạng Ba; Huân chương Quân công hạng Nhì, hạng Ba; Huân chương Lao động hạng Nhì, hạng Ba; Huân chương Bảo vệ Tổ quốc hạng Nhì, hạng Ba; Huân chương Chiến công hạng Nhì, hạng Ba (không tính các hình thức khen thưởng theo niên hạn hoặc quá trình cống hiến); Huân chương Dũng cảm. Các nữ chiến sĩ quân đội luyện tập diễu binh, diễu hành (Ảnh: Mạnh Quân). Có cấp bậc quân hàm hiện tại thấp hơn trần quân hàm cao nhất của chức vụ, chức danh đang đảm nhiệm, mà các năm trong niên hạn giữ cấp bậc quân hàm hiện tại hoàn thành tốt nhiệm vụ trở lên, thuộc một trong các trường hợp được xem xét thăng quân hàm trước thời hạn không quá 12 tháng, được công nhận chức danh giáo sư, phó giáo sư, tiến sĩ làm việc đúng chuyên môn (chỉ xét thăng quân hàm trước thời hạn một lần). Được tặng thưởng một trong các thành tích khen thưởng sau: Chiến sĩ thi đua toàn quốc; chiến sĩ thi đua toàn quân giải nhất, giải nhì, giải ba hoặc huy chương vàng, bạc, đồng trong hội thi, hội thao toàn quốc; giải nhất trong hội thi, hội thao cấp bộ, ngành Trung ương; huy chương hoặc giải nhất, giải nhì, giải ba trong hội thao quân sự quốc tế; sĩ quan tham gia gìn giữ hòa bình Liên Hợp Quốc được cấp có thẩm quyền khen thưởng hình thức từ giấy khen trở lên. Chủ nhiệm đề tài, sáng kiến đạt giải nhất, nhì, ba giải thưởng ""Tuổi trẻ sáng tạo trong Quân đội""; chủ nhiệm công trình đạt giải nhất, nhì, ba giải thưởng Lao động sáng tạo trong Công đoàn Quân đội nhân dân Việt Nam; giải thưởng Phụ nữ Quân đội; điển hình tiên tiến toàn quân trong thực hiện cuộc vận động ""Phát huy truyền thống, cống hiến tài năng, xứng danh Bộ đội Cụ Hồ""; gương mặt trẻ tiêu biểu toàn quốc; gương mặt trẻ tiêu biểu toàn quân. Bên cạnh đó, Thông tư số 18 cũng quy định thêm một số tiêu chí, tiêu chuẩn khác khi xét thăng quân hàm trước thời hạn.","Sun Mar 30 06:23:32 ICT 2025","Nguyễn Hải"
