"url","title","description","content","publishTime","author"
"https://dantri.com.vn/lao-dong-viec-lam/15-lanh-dao-cap-phong-cong-an-da-nang-xin-nghi-huu-som-20250214112848827.htm","15 lãnh đạo cấp phòng Công an Đà Nẵng xin nghỉ hưu sớm","(Dân trí) - Có 15 lãnh đạo cấp phòng của Công an thành phố Đà Nẵng xin nghỉ hưu trước tuổi để tạo điều kiện thuận lợi cho việc sắp xếp, tinh gọn bộ máy.","Ngày 14/2, Công an thành phố Đà Nẵng đã tổ chức lễ công bố quyết định nghỉ hưu trước tuổi đối với 15 lãnh đạo cấp phòng của đơn vị. Đây là một động thái quan trọng trong việc sắp xếp lại bộ máy lãnh đạo của Công an thành phố. Các trưởng phòng nghỉ hưu gồm: Đại tá Nguyễn Đức Dũng, Trưởng phòng tham mưu; Đại tá Nguyễn Văn Hoa, Trưởng phòng quản lý xuất nhập cảnh; Đại tá Phan Ngọc Truyền, Trưởng phòng CSGT; Thượng tá Nguyễn Nho Chinh, Trưởng phòng an ninh kinh tế; Thượng tá Nguyễn Văn Cung, Trưởng phòng kỹ thuật hình sự; Thượng tá Nguyễn Bảy, Chánh thanh tra. Lãnh đạo Công an thành phố Đà Nẵng tặng hoa cho các cán bộ xin nghỉ hưu sớm (Ảnh: A Núi). Có 9 phó phòng xin nghỉ hưu, gồm: Thượng tá Võ Xuân, Phó trưởng Phòng An ninh kinh tế; Thượng tá Trần Thanh Hải, Phó Chánh thanh tra; Thượng tá Nguyễn Quang Sinh, Phó trưởng Phòng Cảnh sát cơ động; Thượng tá Nguyễn Hữu Lài, Phó Chánh văn phòng Cơ quan Cảnh sát điều tra; Thượng tá Trần Cảnh, Phó trưởng Phòng Cảnh sát hình sự; Đại tá Lê Hồng Tư, Phó trưởng Phòng Hồ sơ nghiệp vụ; Thượng tá Lâm Khánh, Phó trưởng Phòng quản lý Hành chính về trật tự xã hội; Thượng tá Hoàng Thanh Lộc, Phó trưởng Phòng cảnh sát Quản lý hành chính về trật tự xã hội; Thượng tá Nguyễn Phước Tốt, Phó trưởng Phòng Kỹ thuật hình sự. Phát biểu tại buổi lễ, Thiếu tướng Vũ Xuân Viên, Giám đốc Công an thành phố Đà Nẵng, đánh giá cao tinh thần trách nhiệm của 15 chỉ huy cấp phòng. Ông nhấn mạnh rằng, dù còn hạn tuổi phục vụ, các lãnh đạo này đã tự nguyện viết đơn xin nghỉ hưu để tạo điều kiện cho công tác sắp xếp bộ máy được thuận lợi hơn.","Fri Feb 14 14:29:00 ICT 2025","Hoài Sơn"
