"URL","Title","Description","Content","PublishTime","Author"
"https://dantri.com.vn/noi-vu/phan-cong-cong-viec-tam-thoi-voi-chu-tich-cac-pho-chu-tich-tinh-an-giang-20250409104715492.htm","Phân công công việc tạm thời với Chủ tịch, các Phó Chủ tịch tỉnh An Giang","(Dân trí) - Quyết định phân công công việc của Chủ tịch, các Phó Chủ tịch UBND tỉnh An Giang (nhiệm kỳ 2021-2026) có hiệu lực từ 8/4 đến 16/5.","Ngày 9/4, UBND tỉnh An Giang vừa ban hành thông báo về việc phân công tạm thời giải quyết công việc của Chủ tịch và các Phó Chủ tịch UBND tỉnh nhiệm kỳ 2021-2026. Cụ thể, ngoài việc trực tiếp chỉ đạo, điều hành các lĩnh vực được quy định, ông Hồ Văn Mừng - Chủ tịch UBND tỉnh được UBND tỉnh phân công tạm thời giải quyết công việc trong những lĩnh vực tài nguyên và môi trường. Ông Mừng cũng chịu trách nhiệm chấp thuận chủ trương đầu tư; quản lý trực tiếp và xử lý tài chính, vốn đầu tư các chương trình, dự án (bao gồm vốn ODA) thuộc lĩnh vực phụ trách trước đó. Ngoài ra, Chủ tịch UBND tỉnh An Giang cũng phụ trách các ban chỉ đạo, hội đồng, các tổ chức phối hợp liên ngành; các tổ chức Hội thuộc lĩnh vực được phân công. Đồng thời, trực tiếp chỉ đạo Sở Nông nghiệp và Môi trường liên quan lĩnh vực. Giữ mối quan hệ công tác của UBND tỉnh với Trung ương Đảng, Bộ Chính trị, Ban Bí thư, Quốc hội, Chính phủ, Thủ tướng và các Phó Thủ tướng Chính phủ, các Bộ, ngành Trung ương, Quân khu 9, Thường trực Tỉnh ủy, Thường trực Hội đồng nhân dân tỉnh, Đoàn Đại biểu Quốc hội tỉnh, Hội Cựu chiến binh tỉnh, Tòa án nhân dân tỉnh, Viện Kiểm sát nhân dân tỉnh, các cơ quan, doanh nghiệp của Trung ương trên địa bàn tỉnh. Ông Lê Văn Phước - Phó Chủ tịch UBND tỉnh An Giang sẽ tạm thời giải quyết công việc trong những lĩnh vực giao thông vận tải, đảm bảo an toàn giao thông. Ông Phước chịu trách nhiệm chấp thuận chủ trương đầu tư; quản lý trực tiếp và xử lý tài chính, vốn đầu tư các chương trình, dự án (kể cả vốn ODA) thuộc lĩnh vực phụ trách. Ngoài ra, ông Phước còn phụ trách các ban chỉ đạo, hội đồng, các tổ chức phối hợp liên ngành; các tổ chức hội thuộc lĩnh vực phân công phụ trách. Trực tiếp chỉ đạo Văn phòng UBND tỉnh, Sở Xây dựng liên quan lĩnh vực. Giữ mối quan hệ công tác của UBND tỉnh với các bộ, ngành Trung ương thuộc ngành, lĩnh vực phụ trách; các cơ quan, doanh nghiệp của Trung ương đóng trên địa bàn tỉnh thuộc lĩnh vực phụ trách và địa bàn 2 huyện An Phú, Tri Tôn. Bà Nguyễn Thị Minh Thúy - Phó Chủ tịch UBND tỉnh An Giang được phân công tạm thời giải quyết công việc trong những lĩnh vực quy hoạch xây dựng, công trình xây dựng, dân cư, nhà ở, phát triển đô thị; nông nghiệp, phát triển nông thôn, lâm nghiệp, thủy sản, thủy lợi; phòng, chống thiên tai, lụt bão; kinh tế tập thể; chấp thuận chủ trương đầu tư; quản lý trực tiếp và xử lý tài chính, vốn đầu tư các chương trình, dự án (kể cả vốn ODA) thuộc lĩnh vực phụ trách. Bên cạnh đó, bà Thúy còn phụ trách các ban chỉ đạo, hội đồng, các tổ chức phối hợp liên ngành; các tổ chức hội thuộc lĩnh vực phân công phụ trách. Trực tiếp chỉ đạo Sở Nông nghiệp và Môi trường liên quan lĩnh vực, Sở Xây dựng liên quan lĩnh vực. Giữ mối quan hệ công tác của UBND tỉnh với các Bộ, ngành Trung ương thuộc ngành, lĩnh vực phụ trách; các cơ quan, doanh nghiệp của Trung ương đóng trên địa bàn tỉnh thuộc lĩnh vực phụ trách; Hội Nông dân tỉnh và địa bàn huyện Châu Phú.","Wed Apr 09 11:01:41 ICT 2025","Bảo Trân"
