"url","title","description","content","publishTime","author"
"https://dantri.com.vn/lao-dong-viec-lam/chu-tich-nuoc-quyet-dinh-muc-qua-tang-nguoi-co-cong-dip-tet-at-ty-20241130214027254.htm","Chủ tịch nước quyết định mức quà tặng người có công dịp Tết Ất Tỵ","(Dân trí) - Quà tri ân người có công với cách mạng dịp Tết Nguyên đán Ất Tỵ 2025 vẫn giữ nguyên như năm 2024, gồm 2 mức là 600.000 đồng và 300.000 đồng...","Chủ tịch nước Lương Cường đã ký Quyết định số 1301/QĐ-CTN về việc tặng quà người có công với cách mạng nhân dịp Tết Nguyên đán Ất Tỵ 2025. Theo quyết định của Chủ tịch nước, đối tượng và quà tri ân người có công vẫn giữ nguyên như năm 2024, gồm hai mức là 600.000 đồng và 300.000 đồng. Cụ thể, mức quà 600.000 đồng/suất dành tặng người có công với cách mạng thuộc các nhóm đang hưởng trợ cấp ưu đãi hằng tháng gồm: Người hoạt động cách mạng trước ngày 1/1/1945 đến Cách mạng Tháng 8/1945; bà mẹ Việt Nam anh hùng; anh hùng lực lượng vũ trang nhân dân, anh hùng lao động trong thời kỳ kháng chiến; thương binh, người hưởng chính sách như thương binh, thương binh loại B, bệnh binh mất sức từ 81% trở lên. Đối tượng và mức quà tặng người có công giữ nguyên như năm 2024, gồm hai mức là 600.000 đồng và 300.000 đồng (Ảnh: Sơn Nguyễn). Người hoạt động kháng chiến bị nhiễm chất độc hóa học có tỷ lệ tổn thương cơ thể từ 81% trở lên; người có công giúp đỡ cách mạng; thân nhân liệt sỹ đang hưởng trợ cấp tuất; thân nhân của 2 liệt sỹ trở lên đang hưởng trợ cấp tuất cũng được nhận mức quà 600.000 đồng Mức quà 300.000 đồng/suất dành tặng người có công với cách mạng thuộc các nhóm đang hưởng trợ cấp ưu đãi hằng tháng, gồm: Thương binh, người hưởng chính sách như thương binh, thương binh loại B, bệnh binh có tỷ lệ tổn thương cơ thể từ 80% trở xuống; thương binh đang hưởng chế độ mất sức lao động; người hoạt động kháng chiến bị nhiễm chất độc hóa học có tỷ lệ tổn thương cơ thể từ 80% trở xuống. Mức quà 300.000 đồng cũng được dành tặng người hoạt động cách mạng, kháng chiến, bảo vệ Tổ quốc, làm nghĩa vụ quốc tế bị địch bắt tù, đày; người có công giúp đỡ cách mạng; đại diện thân nhân liệt sỹ; người thờ cúng liệt sỹ (trường hợp liệt sỹ không còn thân nhân). Trong dịp Tết Nguyên đán Ất Tỵ 2025, tổng kinh phí dành cho hoạt động ý nghĩa này là hơn 500 tỷ đồng. Khoản kinh phí này đã được phân bổ trong ngân sách Nhà nước năm 2025.","Sun Dec 01 06:55:45 ICT 2024","Sơn Nguyễn"
