"url","title","description","content","publishTime","author"
"https://dantri.com.vn/the-thao/man-city-gia-tang-kha-nang-xuong-hang-cho-leicester-city-20250403055214691.htm","Man City gia tăng khả năng xuống hạng cho Leicester City","(Dân trí) - Man City đã giành chiến thắng thứ 13 liên tiếp tại Premier League trước các đội mới thăng hạng khi đánh bại Leicester City của Ruud van Nistelrooy với tỷ số 2-0 tại Etihad, qua đó vươn lên top 4.","Man City đã dễ dàng giành chiến thắng trên sân nhà trước Leicester City ở trận đấu thuộc vòng 30 Premier League 2024-25, diễn ra vào rạng sáng 3/4. Đoàn quân của Guardiola leo lên vị trí thứ 4 trên bảng xếp hạng, nhưng không chắc chắn bảo vệ được vị trí khi Chelsea thi đấu vòng 30. Với mục tiêu nối dài chiến thắng tại FA Cup trước Bournemouth vào chủ nhật, Man City đã có khởi đầu hoàn hảo khi vươn lên dẫn trước chỉ sau hai phút. Jeremy Doku cướp được bóng ở giữa sân trước khi chuyền cho Savinho, cầu thủ người Brazil tạt bóng cho Jack Grealish để anh ấy dứt điểm vào góc dưới, ghi bàn thắng đầu tiên tại Premier League kể từ tháng 12/2023. Grealish ăn mừng sau khi ghi bàn vào lưới Leicester City (Ảnh: Getty). Leicester nhanh chóng đáp trả, đội khách có thể đã gỡ hòa với cơ hội của Bilal El Khannouss, nhưng anh sút bóng ra ngoài ngay từ rìa vòng cấm. Đó là một pha bỏ lỡ đắt giá, khi đội chủ nhà nhân đôi lợi thế của họ ở phút thứ 30. Omar Marmoush - thay thế cho Erling Haaland bị thương - đã tận dụng một số pha bắt bóng tệ hại của thủ môn Mads Hermansen để sút bóng vào lưới. Đây là bàn thắng thứ 5 của cầu thủ người Ai Cập trong hiệp một kể từ khi chuyển đến Etihad từ Eintracht Frankfurt ở kỳ chuyển nhượng tháng 1. Sau khi có hai bàn thắng, Man City tiếp tục thế trận áp đảo, Hermansen đã bù đắp cho sai lầm của mình bằng cách đẩy cú sút cận thành của Savinho, đảm bảo rằng cách biệt chỉ còn hai bàn khi bước sang hiệp hai. Tuy nhiên, Man City vẫn giữ vững phong độ trong hiệp hai và đội chủ nhà tìm kiếm bàn thắng thứ ba để khép lại trận đấu. Marmoush gần như đã nhân đôi số bàn thắng của mình ngay đầu hiệp hai, khi anh dứt điểm từ trong vòng cấm địa, nhưng bóng vọt xà ngang. Đội chủ nhà tiếp tục chiếm ưu thế về quyền kiểm soát bóng, nhưng thiếu sự sắc sảo khi chỉ có một cú sút trúng đích được ghi nhận trong hiệp đấu thứ hai. Man City chơi áp đảo trước Leicester (Ảnh: Getty). Dẫu vậy khi Leicester không thể vùng lên mạnh mẽ, Man City vẫn dễ dàng bảo vệ chiến thắng trên sân nhà và giành trọn 3 điểm. Đoàn quân của Guardiola trở lại top 4 với 51 điểm sau 30 trận, nhưng họ chỉ hơn hai đội xếp sau (Chelsea, Newcastle) lần lượt là một, hai điểm và thi đấu nhiều hơn một trận. Trong khi đó, Leicester trở thành đội thứ tư thua 7 trận liên tiếp tại Premier League mà không ghi được bàn nào, chuỗi trận kém cỏi khiến họ mắc kẹt ở vị trí thứ 19 và gần như cầm chắc vé xuống hạng. Phong độ kém cỏi của ""Bầy cáo"" khiến áp lực đè nặng lên chiếc ghế của Van Nistelrooy, ông đang đối diện với nguy cơ bị sa thải chỉ sau vài tháng làm việc tại King Power. Đội hình thi đấu (chấm điểm) Man City (4-2-3-1): Ederson 6; Nunes 6, Dias 6.5, Gvardiol 7 (Reis 90+2), O'Reilly 6.5; Nico 7, Gundogan 6.5 (Lewis 90+1); Savinho 8 (Bobb 85), Grealish 7, Doku 7 (McAtee 78); Marmoush 7.5 Leicester (3-4-2-1): Hermansen 4.5; Faes 4, Coady 5, Thomas 5; Justin 5, Ndidi 6, Soumare 5.5 (Pereira 76), Kristiansen 5 (Okoli 60, 5); Daka 5 (Ayew 81), El Khanouss 6 (Buonanotte 60, 5.5); Vardy 4 (Skipp 46, 5)","Thu Apr 03 05:57:08 ICT 2025","Hạo Minh"
