"url","title","description","content","publishTime","author"
"https://dantri.com.vn/lao-dong-viec-lam/thu-truong-bo-ld-tbxh-nguyen-thi-ha-lam-viec-tai-tinh-dak-nong-20241111173457374.htm","Thứ trưởng Bộ LĐ-TB&XH Nguyễn Thị Hà làm việc tại tỉnh Đắk Nông","(Dân trí) - Tại chương trình làm việc với lãnh đạo tỉnh Đắk Nông, Thứ trưởng Bộ LĐ-TB&XH Nguyễn Thị Hà đề nghị địa phương quan tâm đến chất lượng nguồn lao động để phát triển công nghiệp của tỉnh trong tương lai.","Ngày 11/11, Thứ trưởng Bộ Lao động - Thương binh và Xã hội (LĐ-TB&XH) Nguyễn Thị Hà đã thăm và làm việc tại tỉnh Đắk Nông. Báo cáo với Thứ trưởng Nguyễn Thị Hà tại chương trình làm việc, ông Hoàng Viết Nam, Phó Giám đốc Sở LĐ-TB&XH cho biết, thời gian qua địa phương đã triển khai các nhiệm vụ trọng tâm và đạt yêu cầu kế hoạch, nhiều chỉ tiêu tăng so với mục tiêu đề ra. Thứ trưởng Nguyễn Thị Hà chủ trì chương trình làm việc với UBND tỉnh Đắk Nông (Ảnh: Minh Hậu). Công tác đền ơn đáp nghĩa được quan tâm, thực hiện đầy đủ, kịp thời; đào tạo nghề, giải quyết việc làm được quan tâm thực hiện. Theo ông Hoàng Viết Nam, số lao động được tạo việc làm ở địa phương là hơn 17.000 lượt, đạt gần 95% so với kế hoạch năm 2024 và đạt hơn 108% so với cùng kỳ năm 2023. Lao động đi làm việc ở nước ngoài theo hợp đồng lao động là 440 người, đạt 220% kế hoạch năm 2024; tỉnh Đắk Nông đào tạo nghề cho hơn 8.500 người… 10 tháng đầu năm 2024, Quỹ quốc gia về việc làm đã xét duyệt cho vay hơn 2.300 dự án với số tiền cho vay 131 tỷ đồng, hỗ trợ tạo việc làm thêm cho gần 2.300 lao động. Về công tác trẻ em, ông Phan Văn Quốc, Phó Giám đốc Sở LĐ-TB&XH Đắk Nông cho biết, Sở đã phối hợp cùng các đơn vị tổ chức tặng quà, trao học bổng đến 34.000 trẻ em với tổng kinh phí 3,4 tỷ đồng; tặng quà và tặng học bổng nhân dịp Tết Trung thu hơn 191.000 lượt trẻ em với tổng trị giá hơn 7,8 tỷ đồng… Việc chăm lo, chăm sóc cho trẻ em được cơ quan chức năng tỉnh Đắk Nông quan tâm, tuy nhiên thời gian qua vẫn còn nỗi đau, mất mát khi 33 em bị thương, 39 em tử vong trong 10 tháng đầu năm. Trong đó 35 em tử vong do tai nạn đuối nước, 3 trẻ tử vong do tai nạn giao thông, một trẻ tử vong do chó dại cắn. Ông Phan Văn Quốc, Phó Giám đốc Sở LĐ-TB&XH Đắk Nông (Ảnh: Minh Hậu). Trong năm 2024, nạn đuối nước là nguyên nhân hàng đầu gây tử vong cho trẻ em, chiếm 89,7% số trẻ tử vong do tai nạn. ""Đây là vấn đề nhức nhối nhất và địa phương đã làm nhiều biện pháp nhưng tình trạng trẻ đuối nước vẫn xảy ra. Các em đuối nước ngay ao trong vườn nhà"", ông Phan Văn Quốc chia sẻ. ""Địa phương rất mong Bộ LĐ-TB&XH quan tâm hỗ trợ, giới thiệu cho địa phương các chương trình, dự án phòng, chống đuối nước trẻ em. Đối với vấn đề bình đẳng giới, Đắk Nông mong muốn được đăng cai các sự kiện lớn mang tầm quốc gia để quảng bá hình ảnh và qua đó làm tốt hơn các nhiệm vụ được giao"", ông Phan Văn Quốc nêu kiến nghị. Tại chương trình làm việc, Thứ trưởng Bộ LĐ-TB&XH Nguyễn Thị Hà biểu dương, đánh giá cao những thành tích, nỗ lực của tỉnh Đắk Nông trong 9 tháng đầu năm 2024. Theo Thứ trưởng Nguyễn Thị Hà, Đắk Nông là tỉnh có tổng thu ngân sách thấp hơn một số địa phương nhưng có tốc độ giảm nghèo nhanh. Ngoài ra, thị trường lao động của tỉnh có sự chuyển biến tích cực; công tác bảo trợ xã hội, chăm sóc người có công được quan tâm, thực hiện tốt. Thứ trưởng Nguyễn Thị Hà trao học bổng đến trẻ em có hoàn cảnh đặc biệt khó khăn tại xã Đắk Som, huyện Đắk G'long, Đắk Nông (Ảnh: Minh Hậu). Thứ trưởng Nguyễn Thị Hà đề nghị thời gian tới, tỉnh Đắk Nông tiếp tục quan tâm, tuyên truyền giáo dục và làm tốt công tác người có công; nỗ lực để các chủ trương, chính sách được thực hiện đúng đối tượng; ổn định an sinh, xã hội; ổn định sản xuất, kinh doanh nhằm tăng năng suất lao động, tăng nguồn thu. Đồng thời, tỉnh Đắk Nông cần quan tâm đến chất lượng nguồn lao động hướng đến chiến lược phát triển công nghiệp của tỉnh trong tương lai; phát triển thị trường lao động linh hoạt, hiệu quả. Thứ trưởng Nguyễn Thị Hà cũng đề nghị tỉnh Đắk Nông tiếp tục thực hiện các chính sách an sinh xã hội, xóa nhà tạm nhà dột nát và giảm nghèo; đơn giản hóa các thủ tục hành chính trong việc thực hiện các hoạt động chính sách; địa phương cần quan tâm, chăm lo cho người có công, người nghèo, người dân dịp Tết tới, đảm bảo cuộc sống an vui. Tại chương trình làm việc, Thứ trưởng Nguyễn Thị Hà tiếp thu, ghi nhận các kiến nghị, đề xuất của lãnh đạo Sở LĐ-TB&XH, lãnh đạo UBND tỉnh Đắk Nông. Thứ trưởng Nguyễn Thị Hà tặng quà đến trẻ em tỉnh Đắk Nông (Ảnh: Minh Hậu). Về phía địa phương, bà Tôn Thị Ngọc Hạnh, Phó Chủ tịch UBND tỉnh Đắk Nông cho biết, địa phương tiếp thu các ý kiến chỉ đạo của Thứ trưởng Nguyễn Thị Hà và xác định việc đảm bảo an sinh, xã hội là một trong những nhiệm vụ quan trọng; Đắk Nông sẽ nghiên cứu, học tập kinh nghiệm từ các địa phương khác để hoàn thiện cơ chế, chính sách, bảo đảm thực hiện tốt các chỉ tiêu của ngành LĐ-TB&XH. Trong ngày 11/11, Thứ trưởng Nguyễn Thị Hà cùng lãnh đạo UBND tỉnh Đắk Nông và lãnh đạo các sở, ban, ngành đã đến thăm Công viên địa chất Đắk Nông; dâng hương tri ân các anh hùng, liệt sỹ tại Nghĩa trang liệt sỹ tỉnh Đắk Nông; đến dâng hương tại tượng đài Anh hùng dân tộc N'Trang Lơng tại đồi Đắk Nur, trung tâm thành phố Gia Nghĩa, Đắk Nông; thăm Bảo tàng Âm thanh Đắk Nông; tổ chức tặng quà, trao học bổng đến trẻ em có hoàn cảnh đặc biệt khó khăn tại xã Đắk som, huyện Đắk G'long, Đắk Nông. Trong ngày 11/11, Thứ trưởng Bộ LĐ-TB&XH Nguyễn Thị Hà tham dự Lễ phát động Tháng hành động vì bình đẳng giới và phòng ngừa, ứng phó với bạo lực trên cơ sở giới năm 2024 của tỉnh Đắk Nông. Tại buổi lễ, Thứ trưởng Nguyễn Thị Hà đã trao bảng tượng trưng số tiền 185 triệu đồng từ ""Quỹ học bổng Lê Huy Hoàng và vận động"" đến trẻ em có hoàn cảnh khó khăn tại tỉnh Đắk Nông; trao tặng 20 xe đạp đến học sinh có hoàn cảnh đặc biệt khó khăn tỉnh Đắk Nông. Chiều cùng ngày, Thứ trưởng Nguyễn Thị Hà cùng lãnh đạo Sở LĐ-TB&XH tỉnh Đắk Nông trao tặng 100 suất học bổng đến trẻ em có hoàn cảnh đặc biệt khó khăn tại xã Đắk Som, huyện Đắk G'long, Đắk Nông.","Mon Nov 11 20:50:24 ICT 2024","Minh Hậu"
