"URL","Title","Description","Content","PublishTime","Author"
"https://dantri.com.vn/ban-doc/nhung-hanh-vi-nao-duoc-coi-la-xuc-pham-quoc-ky-20241219153312673.htm","Những hành vi nào được coi là xúc phạm Quốc kỳ?","(Dân trí) - Hai thanh niên ở Thanh Hóa bị khởi tố vì tội xúc phạm Quốc kỳ. Tôi muốn hỏi, theo quy định, những hành vi nào được coi là xúc phạm Quốc kỳ? Nếu vi phạm thì sẽ bị xử lý như thế nào?.","Trả lời Bộ Công an cho biết, theo khoản 1 Điều 13 Hiến pháp năm 2013 quy định về Quốc kỳ nước Cộng hòa xã hội chủ nghĩa Việt Nam như sau: ""Quốc kỳ nước Cộng hòa xã hội chủ nghĩa Việt Nam hình chữ nhật, chiều rộng bằng hai phần ba chiều dài, nền đỏ, ở giữa có ngôi sao vàng năm cánh"". Quốc kỳ là một trong những biểu tượng thiêng liêng của Tổ quốc, là hình ảnh và niềm tự hào của quốc gia, dân tộc. Do đó, một số hành vi có thể được xem là xúc phạm Quốc kỳ như sau: Xé rách, ném, giật, đâm thủng, vò nát, giẫm đạp, đốt Quốc kỳ; Dùng Quốc kỳ để trêu đùa cho vui; Viết, vẽ những nội dung không lành mạnh lên Quốc kỳ; Nhạo báng, chế giễu Quốc kỳ. Hành vi xúc phạm Quốc kỳ được quy định tại Điều 351, Bộ luật hình sự năm 2015, sửa đổi, bổ sung năm 2017 như sau: Người nào cố ý xúc phạm Quốc kỳ, Quốc huy, Quốc ca, thì bị phạt cảnh cáo, cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm. Mặt khách quan của tội phạm: Hành vi cố ý xúc phạm Quốc kỳ nước Cộng hòa xã hội chủ nghĩa Việt Nam, thể hiện qua lời nói, cử chỉ, hành động như: Viết, vẽ những nội dung không lành mạnh liên quan đến Quốc kỳ, hành vi có tính chất nhạo báng, sỉ nhục hoặc có những hành động khác làm biến dạng, phá hỏng Quốc kỳ. Mặt chủ quan của tội phạm: Tội phạm được thực hiện với lỗi cố ý. Căn cứ quy định của Bộ luật hình sự năm 2015, sửa đổi, bổ sung năm 2017 thì tội xúc phạm Quốc kỳ có khung hình phạt đến 03 năm tù và thời hiệu truy cứu trách nhiệm hình sự là 05 năm.","Thu Dec 19 15:33:33 ICT 2024","Hải Hà"
