"URL","Title","Description","Content","PublishTime","Author"
"https://dantri.com.vn/lao-dong-viec-lam/hon-10000-tre-khuyet-tat-yeu-the-duoc-ho-tro-20250331191219503.htm","Hơn 10.000 trẻ khuyết tật, yếu thế được hỗ trợ","(Dân trí) - Theo Trung tâm Phục hồi chức năng và Trợ giúp trẻ khuyết tật, nhờ sự hỗ trợ của Hiệp hội CNCF và các mạnh thường quân, hàng chục nghìn trẻ em khuyết tật, yếu thế được giúp đỡ, hòa nhập với xã hội.","Ngày 31/3, Trung tâm Phục hồi chức năng và Trợ giúp trẻ khuyết tật tại TPHCM đã tổ chức buổi lễ tri ân, kỷ niệm 36 năm đồng hành cùng Hiệp hội Bảo trợ trẻ em Christina Noble Children's Foundation (CNCF). Lễ tri ân 36 năm đồng hành giữa Trung tâm Phục hồi chức năng và Trợ giúp trẻ khuyết tật và Hiệp hội bảo trợ trẻ em Christina Noble Children's Foundation (Ảnh: Nguyễn Vy). Ông Thomas Noble, Giám đốc điều hành khu vực CNCF, bày tỏ sự cảm kích trong suốt quá trình đồng hành cùng Trung tâm để hỗ trợ những trẻ em cần sự chăm lo, giúp đỡ của xã hội. Thành lập từ năm 1989 đến nay, CNCF triển khai hàng trăm dự án tại TPHCM và các tỉnh lân cận, hỗ trợ hàng trăm nghìn trẻ em có hoàn cảnh khó khăn được học tập và làm việc. Đơn vị đã phối hợp với trung tâm tổ chức các dự án giáo dục, hỗ trợ chăm lo và đào tạo hơn 10.000 trẻ. Trong đó, số lượng trẻ yếu thế, thiệt thòi, kém may mắn khoảng 5.100 em; trẻ lang thang, cơ nhỡ, thất học là 5.300 em. Ông Nguyễn Xuân Thắng, Giám đốc Trung tâm Phục hồi chức năng và Trợ giúp trẻ khuyết tật (Ảnh: Nguyễn Vy). Theo ông Nguyễn Xuân Thắng, Giám đốc Trung tâm Phục hồi chức năng và Trợ giúp trẻ khuyết tật TPHCM, bên cạnh sự hỗ trợ của CNCF, nhiều nhà hảo tâm, mạnh thường quân và các tổ chức khác đã cùng đơn vị hỗ trợ nhiều món quà vật chất lẫn tinh thần cho các em đang được chăm sóc tại đây. ""Gần đây nhất, nhóm thiện nguyện 7X gồm nhiều thành viên là người Việt ở nước ngoài cũng mang tới nhiều đồ chơi đan len tặng cho các trẻ ở đây. Từ những món đồ này, các em đã được các giáo viên hướng dẫn đan len, có thể tự kiếm thu nhập từ chính sản phẩm của mình"", ông Thắng nói. Đồ chơi đan len vừa giúp trẻ khuyết tật xoa dịu cảm xúc, vừa giúp các em kiếm thêm thu nhập (Ảnh: Nguyễn Vy). Được biết, qua 45 năm hoạt động, Trung tâm đã thực hiện chăm sóc cho hơn 11.000 trẻ, điều trị phục hồi chức năng 900.000 lượt trẻ khuyết tật; tổ chức tập huấn bồi dưỡng chuyên môn cho hơn 4.900 lượt cán bộ và người chăm sóc. Trung tâm đang điều trị, phục hồi chức năng, chăm sóc trên 250 trẻ đa khuyết tật.","Tue Apr 01 07:13:52 ICT 2025","Nguyễn Vy"
