"URL","Title","Description","Content","PublishTime","Author"
"https://dantri.com.vn/ban-doc/bien-bao-giao-thong-tu-dien-bi-xit-son-quang-cao-khoi-hen-suyen-100-20250411094238221.htm","Biển báo giao thông, tủ điện bị xịt sơn quảng cáo ""khỏi hen suyễn 100%""","(Dân trí) - Biển báo giao thông, cột cổng chào và tủ điện ngầm tại thị xã Hồng Lĩnh và thành phố Hà Tĩnh đều bị bôi bẩn bởi dòng chữ quảng cáo ""khỏi hen suyễn 100%"".","Những ngày qua, người dân tham gia giao thông khi di chuyển qua thị xã Hồng Lĩnh và thành phố Hà Tĩnh nhìn thấy dòng chữ quảng cáo ""khỏi hen suyễn 100% - 0366666xxx"" được xịt sơn tại nhiều vị trí. Trên quốc lộ 1A, đoạn qua phường Đức Thuận, thị xã Hồng Lĩnh có biển báo chỉ dẫn đường với nền xanh dương và các mũi tên chỉ hướng đi màu trắng đã bị bóc gỡ hoàn toàn. Biển báo giao thông tại thị xã Hồng Lĩnh bị bóc gỡ, xịt sơn quảng cáo (Ảnh: Lê Văn). Thay vào đó, người lạ dùng bình sơn màu đen để xịt lên biển báo giao thông này với dòng chữ quảng cáo có nội dung ""khỏi hen suyễn 100%"" kèm số điện thoại 0366666xxx. Tương tự, tại cột cổng chào của UBND thị xã Hồng Lĩnh trên quốc lộ 1A, thuộc địa phận phường Trung Lương và tủ điện ngầm trước Trung tâm Thương mại Vincom Plaza Hà Tĩnh (phường Hà Huy Tập, thành phố Hà Tĩnh) cũng bị xịt sơn quảng cáo với dòng chữ tương tự như trên. Dòng chữ quảng cáo tương tự xuất hiện tại tủ điện trước trung tâm thương mại ở thành phố Hà Tĩnh (Ảnh: Dương Nguyên). Nhiều người dân bày tỏ sự bức xúc khi hàng loạt công trình bị phá hoại, xịt sơn quảng cáo lộn xộn làm mất mỹ quan. Sáng 11/4, đại diện Hạt Quản lý đường bộ thị xã Hồng Lĩnh cho biết, sau khi phát hiện, đơn vị này đã tháo dỡ biển báo giao thông nêu trên để sửa chữa lại. Biển báo giao thông tại thị xã Hồng Lĩnh sau khi được khắc phục (Ảnh: Lê Văn). UBND phường Trung Lương, thị xã Hồng Lĩnh cũng cử lực lượng đến vị trí cổng chào xóa dòng chữ quảng cáo. Xịt sơn, phá hoại biển báo giao thông, công trình điện lực có thể bị phạt tù Về xử phạt hành chính, theo quy định tại điểm b khoản 2, khoản 3, khoản 4, Điều 17, Nghị định 144/2021/NĐ-CP về xử phạt vi phạm hành chính trong lĩnh vực an ninh, trật tự, an toàn xã hội; phòng, chống tệ nạn xã hội; phòng cháy, chữa cháy; cứu nạn cứu hộ; phòng, chống bạo lực gia đình: Phạt tiền 1-2 triệu đồng đối với một trong những hành vi sau đây: Tháo dỡ, phá hủy hoặc làm bất cứ việc gì khác gây hư hại đến các loại biển báo, biển chỉ dẫn, biển hiệu của cơ quan, tổ chức. Về xử lý hình sự, tại khoản 1, Điều 303, Bộ luật Hình sự 2015 (sửa đổi bởi khoản 105, Điều 1, Luật sửa đổi Bộ luật Hình sự 2017) quy định về Tội phá hủy công trình, cơ sở, phương tiện quan trọng về an ninh quốc gia, cụ thể: Người nào phá hủy công trình, cơ sở hoặc phương tiện giao thông vận tải, thông tin - liên lạc, công trình điện lực, công trình dẫn chất đốt, thủy lợi hoặc công trình quan trọng khác về quốc phòng, an ninh, kinh tế, khoa học - kỹ thuật, văn hóa và xã hội, nếu không thuộc trường hợp quy định tại Điều 114 của Bộ luật này, thì bị phạt tù từ 3 năm đến 12 năm. Như vậy, nếu như biển báo thuộc công trình giao thông vận tải quan trọng về an ninh quốc gia và đủ yếu tố cấu thành ""Tội phá hủy công trình, cơ sở, phương tiện quan trọng về an ninh quốc gia"" sẽ phải chịu trách nhiệm hình sự với mức phạt tù nặng nhất lên đến 12 năm.","Fri Apr 11 10:26:43 ICT 2025","Dương Nguyên"
