"url","title","description","content","publishTime","author"
"https://dantri.com.vn/bat-dong-san/ha-noi-mo-ban-mot-du-an-nha-o-xa-hoi-gia-137-trieu-dongm2-20250407015759591.htm","Hà Nội mở bán một dự án nhà ở xã hội, giá 13,7 triệu đồng/m2","(Dân trí) - Tòa OXH2, OXH3 thuộc dự án nhà ở xã hội Kiến Hưng (TP Hà Nội) bắt đầu được tiếp nhận hồ sơ đăng ký mua nhà ở xã hội.","Sở Xây dựng Hà Nội vừa thông báo kế hoạch tiếp nhận hồ sơ đăng ký mua nhà ở xã hội tại tòa OXH3 và OXH2 của dự án đầu tư xây dựng nhà ở xã hội Kiến Hưng (quận Hà Đông, TP Hà Nội). Chủ đầu tư dự án là liên danh Công ty cổ phần đầu tư phát triển đô thị Kiến Hưng (đại diện liên danh) và Công ty cổ phần Đầu tư phát triển Hợp Phú. Địa điểm xây dựng dự án tại ô đất ký hiệu B-XH, Khu đô thị mới Kiến Hưng, phường Kiến Hưng, quận Hà Đông, TP Hà Nội. Tổng diện tích ô đất là khoảng 41.930m2. Dự án được đầu tư trực tiếp bằng nguồn vốn ngoài ngân sách. Phối cảnh dự án nhà ở xã hội Kiến Hưng (Ảnh: Chủ đầu tư). Giá bán nhà ở xã hội tòa OXH2 là gần 13,7 triệu đồng/m2 (đã bao gồm thuế VAT, chưa có kinh phí bảo trì). Bên cạnh đó, giá bán nhà ở xã hội tòa OXH3 là gần 13,8 triệu đồng/m2 (đã bao gồm thuế VAT, chưa có kinh phí bảo trì). Quy mô dự án gồm 3 khối nhà ở cao 6 tầng được đầu tư xây mới bao gồm các tòa OXH1, OXH2, OXH3. Trong đó, tòa OXH1 có 200 căn hộ (160 căn nhà ở xã hội bán và 40 căn nhà ở thương mại). Tòa OXH2 có 200 căn hộ (82 căn nhà ở xã hội bán, 82 căn nhà ở xã hội cho thuê, 36 căn nhà ở thương mại). Tòa OXH3 có 100 căn hộ (63 căn nhà ở xã hội bán, 21 căn nhà ở xã hội cho thuê, 16 căn nhà ở thương mại). Tổng số căn hộ là 500 căn. Trong đó, số căn nhà ở xã hội để bán là 305 căn; số căn nhà ở xã hội cho thuê là 103 căn; số căn nhà ở bán thương mại là 92 căn. Số lượng căn hộ nhà ở xã hội cho thuê chuyển sang bán (sau 5 năm thuê) tại tòa OXH3 là 21 căn hộ (diện tích 56,4m2). Còn tại tòa OXH2 là 82 căn hộ (diện tích 35,6-56,4m2) chuyển sang bán sau thời gian cho thuê 5 năm. Thời gian tiếp nhận hồ sơ đến hết ngày 9/5. Đối tượng là các khách hàng đang thuê nhà ở xã hội tại tòa OXH2 và OXH3 đủ thời hạn thuê 5 năm theo đúng quy định của pháp luật hiện hành.","Mon Apr 07 10:12:51 ICT 2025","Dương Tâm"
