"url","title","description","content","publishTime","author"
"https://dantri.com.vn/lao-dong-viec-lam/6-nghe-ma-ca-thang-doanh-nghiep-chi-tuyen-vai-nguoi-20250311132847474.htm","6 nghề mà cả tháng doanh nghiệp chỉ tuyển vài người","(Dân trí) - Trong 27 nhóm ngành nghề chính mà cơ quan lao động theo dõi có những ngành nghề rất ít nhu cầu tuyển dụng. Trong tháng 2, có đến 6 nghề mà doanh nghiệp TPHCM chỉ tuyển vài người.","Trung tâm dịch vụ việc làm TPHCM vừa có báo cáo kết quả công tác 2 tháng đầu năm 2025. Theo báo cáo trên, trong tháng 2/2025, trung tâm đã tư vấn, giới thiệu việc làm cho 36.866 lượt người; thống kê cung cầu lao động của 6.214 người tìm việc và nhu cầu tuyển dụng 8.473 vị trí làm việc của doanh nghiệp. Người lao động đến tìm việc tại sàn giao dịch việc làm (Ảnh: Trung tâm DVVL TPHCM). Trong 27 ngành nghề mà trung tâm thống kê, có những ngành nghề doanh nghiệp có nhu cầu tuyển dụng cao. Đứng đầu là nhóm ngành thực phẩm, đồ uống, doanh nghiệp cần tuyển đến 1.202 người. Nhóm da giày, may mặc cần tuyển 872 người. Nhóm lao động phổ thông tiếp tục là nhóm mà các đơn vị tại TPHCM cần tuyển số lượng lớn với nhu cầu tuyển dụng 4.947 người nhưng thị trường chỉ cung ứng được 1.412 người. Tuy nhiên, trong 27 ngành nghề trên cũng có những ngành nghề có nhiều lao động tìm việc mà doanh nghiệp có nhu cầu tuyển dụng rất thấp, đặc biệt là nhóm ngành giáo dục chính trị, triết học không có nhu cầu tuyển dụng nào trong tháng này. Một số ngành nghề có nhu cầu tuyển dụng dưới 10 lao động là: Báo chí và thông tin (8 người); nông, lâm và thủy sản (2 người); sư phạm, giáo dục (2 người); văn hóa, xã hội (2 người); y tế, sức khỏe (3 người). Một số ngành nghề khác có số lượng tuyển cao hơn một chút như: Luật (14 người); hóa chất, sinh học (19 người); địa lý, đất đai (18 người)… Nhu cầu tuyển dụng những nhóm ngành nghề này trong tháng 1/2025 cũng rất thấp. Chẳng hạn như ngành giáo dục chính trị, triết học không doanh nghiệp nào tuyển dụng; ngành nông, lâm và thủy sản cũng chỉ tuyển 3 lao động; ngành sư phạm, giáo dục cần tuyển 4 vị trí việc làm; ngành văn hóa, xã hội cần tuyển 5 người... Những ngành khá ""hot"" như ngành luật cũng chỉ tuyển 19 lao động; ngành báo chí và thông tin tuyển 12 người; ngành hóa chất, sinh học tuyển 26 vị trí việc làm... Cung cầu lao động tại TPHCM 2 tháng đầu năm theo tiêu chí 27 ngành nghề (Đồ họa: Tùng Nguyên). Trong năm 2024, Trung tâm Dự báo nhu cầu nhân lực và Thông tin thị trường lao động TPHCM (Falmi) cũng đã khảo sát 64.126 lượt doanh nghiệp có nhu cầu tuyển dụng 318.731 chỗ làm việc. Thống kê của Falmi cũng cho kết quả tương tự. Trong tổng số 318.731 chỗ làm việc mà doanh nghiệp cần tuyển thì họ chỉ cần tuyển 32 lao động có chuyên môn ngành công nghệ sinh học, chiếm 0,01% tổng nhu cầu tuyển dụng. Nhu cầu tuyển dụng ngành luật, pháp lý có cao hơn nhưng cũng chỉ là 319 người, chiếm tỷ lệ 0,1% tổng nhu cầu tuyển dụng. Ngành báo chí, biên tập viên còn thấp hơn, nhu cầu tuyển dụng của doanh nghiệp là 255 vị trí việc làm, chiếm 0,08% tổng nhu cầu tuyển dụng.","Wed Mar 12 16:44:58 ICT 2025","Tùng Nguyên"
