"url","title","description","content","publishTime","author"
"https://dantri.com.vn/bat-dong-san/bo-xay-dung-quan-ly-13-doanh-nghiep-sau-hop-nhat-20250304112333460.htm","Bộ Xây dựng quản lý 13 doanh nghiệp sau hợp nhất","(Dân trí) - Sau khi hợp nhất với Bộ Giao thông Vận tải, Bộ Xây dựng sẽ quản lý 13 doanh nghiệp.","Theo Nghị định số 33 của Chính phủ, Bộ Xây dựng sau khi hợp nhất sẽ quản lý đối với 13 doanh nghiệp trực thuộc. Trong đó, có 8 doanh nghiệp do Nhà nước nắm giữ 100% vốn điều lệ gồm Tổng Công ty Xi măng Việt Nam (Vicem); Tổng Công ty Đầu tư phát triển nhà và đô thị (HUD); Tổng Công ty Công nghiệp tàu thủy (SBIC); Tổng Công ty Quản lý bay Việt Nam (VATM); Tổng Công ty Bảo đảm an toàn hàng hải Việt Nam; Công ty Thông tin điện tử hàng hải Việt Nam; Công ty TNHNN Một thành viên Nhà xuất bản Giao thông vận tải; Công ty Cơ khí ô tô và thiết bị điện Đà Nẵng. Riêng Tổng công ty Công nghiệp tàu thủy (SBIC - tiền thân là Vinashin) đang phải xử lý theo hướng phá sản, thu hồi quyền và tài sản của công ty mẹ, 7 công ty con, theo Nghị quyết hồi tháng 12/2023. Bộ Xây dựng sẽ quản lý 12 doanh nghiệp trực thuộc sau sắp xếp (Ảnh: Thế Anh). 5 doanh nghiệp có vốn góp Nhà nước do Bộ Xây dựng làm đại diện chủ sở hữu gồm Tổng Công ty lắp máy Việt Nam - CTCP (vốn Nhà nước 97,88%); Tổng Công ty Xây dựng Hà Nội - CTCP (vốn Nhà nước 98,83%); Tổng Công ty Viglacera - CTCP (vốn Nhà nước 38,58%); Tổng Công ty Cơ khí xây dựng - CTCP (vốn Nhà nước 98,76%); Tổng Công ty Xây dựng đường thủy - CTCP (vốn Nhà nước 36,62%). Về cơ cấu tổ chức, Bộ Xây dựng có 23 đơn vị trực thuộc. Trong đó, có 19 đơn vị là tổ chức giúp Bộ trưởng thực hiện chức năng quản lý Nhà nước; 4 đơn vị là đơn vị sự nghiệp công lập phục vụ chức năng quản lý Nhà nước của Bộ...","Tue Mar 04 11:30:32 ICT 2025","Dương Tâm"
