"url","title","description","content","publishTime","author"
"https://dantri.com.vn/xa-hoi/ubnd-tinh-hoa-binh-con-13-co-quan-chuyen-mon-sau-khi-to-chuc-lai-bo-may-20250211181120805.htm","UBND tỉnh Hòa Bình còn 13 cơ quan chuyên môn sau khi tổ chức lại bộ máy","(Dân trí) - Sau khi thành lập, tổ chức lại, UBND tỉnh Hòa Bình có 13 cơ quan chuyên môn, trong đó có nhiều sở được thành lập trên cơ sở hợp nhất 2 sở, và có sở được thành lập mới.","HĐND tỉnh Hòa Bình vừa ban hành Nghị quyết về việc thành lập, tổ chức lại các cơ quan chuyên môn thuộc UBND tỉnh. Theo Nghị quyết, HĐND tỉnh Hòa Bình khóa XVII (kỳ họp thứ 25) quyết nghị: Thành lập Sở Nội vụ trên cơ sở hợp nhất Sở Nội vụ và Sở Lao động - Thương binh và Xã hội; thành lập Sở Tài chính trên cơ sở hợp nhất Sở Kế hoạch và Đầu tư và Sở Tài chính; HĐND tỉnh Hòa Bình tiến hành kỳ họp và ban hành Nghị quyết về việc thành lập, tổ chức lại các cơ quan chuyên môn thuộc UBND tỉnh (Ảnh: L.H.). Thành lập Sở Khoa học và Công nghệ trên cơ sở hợp nhất Sở Khoa học và Công nghệ và Sở Thông tin và Truyền thông; thành lập Sở Xây dựng trên cơ sở hợp nhất Sở Xây dựng và Sở Giao thông vận tải; Thành lập Sở Nông nghiệp và Môi trường trên cơ sở hợp nhất Sở Nông nghiệp và Phát triển nông thôn và Sở Tài nguyên và Môi trường; thành lập Sở Dân tộc và Tôn giáo trên cơ sở Ban Dân tộc tiếp nhận chức năng quản lý nhà nước về tôn giáo, tín ngưỡng từ Sở Nội vụ. Các cơ quan chuyên môn được tổ chức lại gồm: Sở Giáo dục và Đào tạo; Sở Y tế; Sở Văn hóa, Thể thao và Du lịch; Sở Tư pháp; Sở Công Thương. Sau khi thành lập, tổ chức lại, UBND tỉnh Hòa Bình có 13 cơ quan chuyên môn, gồm: Văn phòng UBND tỉnh; Sở Nội vụ; Sở Tư pháp; Sở Tài chính; Sở Công Thương; Sở Nông nghiệp và Môi trường; Sở Xây dựng; Sở Văn hóa, Thể thao và Du lịch; Sở Khoa học và Công nghệ; Sở Giáo dục và Đào tạo; Sở Y tế; Sở Dân tộc và Tôn giáo; Thanh tra tỉnh. HĐND tỉnh Hòa Bình giao UBND tỉnh và các cơ quan, tổ chức có liên quan chịu trách nhiệm thi hành Nghị quyết này theo quy định. Thường trực HĐND tỉnh Hòa Bình, các Ban HĐND tỉnh, các Tổ đại biểu và đại biểu HĐND tỉnh được giao giám sát việc thực hiện Nghị quyết này.","Tue Feb 11 18:28:36 ICT 2025","Thái Bá"
