"url","title","description","content","publishTime","author"
"https://dantri.com.vn/xa-hoi/thu-tuong-trao-quyet-dinh-thanh-lap-15-dang-bo-truc-thuoc-dang-uy-chinh-phu-20250224135456873.htm","Thủ tướng trao Quyết định thành lập 15 đảng bộ trực thuộc Đảng ủy Chính phủ","(Dân trí) - Đảng ủy Chính phủ vừa công bố thành lập 15 Đảng bộ trực thuộc, bao gồm Đảng bộ các bộ, cơ quan ngang bộ và Đảng bộ các cơ quan tham mưu, giúp việc của Đảng ủy Chính phủ.","Sáng 24/2, Bí thư Đảng ủy Chính phủ, Thủ tướng Phạm Minh Chính, chủ trì Hội nghị công bố Quyết định của Đảng ủy Chính phủ về việc thành lập 15 đảng bộ trực thuộc Đảng ủy Chính phủ. Tại Hội nghị, các đại biểu nghe công bố các Quyết định của Đảng ủy Chính phủ về việc thành lập 15 Đảng bộ trực thuộc Đảng ủy Chính phủ, bao gồm Đảng bộ các bộ, cơ quan: Tư pháp; Công Thương; Văn hóa, Thể thao và Du lịch; Ngoại giao; Y tế; Giáo dục và Đào tạo; Tài chính; Xây dựng, Nông nghiệp và Môi trường; Khoa học và Công nghệ; Nội vụ; Dân tộc và Tôn giáo; Ngân hàng Nhà nước; Thanh tra Chính phủ; và Đảng bộ các cơ quan tham mưu, giúp việc của Đảng ủy Chính phủ. Bí thư Đảng ủy Chính phủ, Thủ tướng Phạm Minh Chính phát biểu tại Hội nghị (Ảnh: Đoàn Bắc). Cùng với việc thành lập các Đảng bộ, Đảng ủy Chính phủ cũng có các Quyết định về nhân sự tham gia Ban Chấp hành, Ban Thường vụ, Bí thư, Phó Bí thư, Chủ nhiệm, Phó Chủ nhiệm, Ủy viên Ủy ban Kiểm tra Đảng ủy các Đảng bộ trực thuộc Đảng ủy Chính phủ. Phát biểu tại hội nghị, Bí thư Đảng ủy Chính phủ, Thủ tướng Phạm Minh Chính yêu cầu các Đảng bộ trực thuộc Đảng ủy Chính phủ khẩn trương kiện toàn tổ chức bộ máy, các cơ quan trực thuộc, xây dựng quy chế làm việc, phân công nhiệm vụ, xác định mối quan hệ công tác, phối hợp giữa các Đảng ủy và giữa các Đảng ủy với các cơ quan tham mưu của Đảng, các cơ quan liên quan…. Việc này nhằm giúp hoạt động, phối hợp của các cơ quan ổn định, thông suốt, hiệu quả theo mô hình tổ chức mới, bảo đảm Đảng lãnh đạo toàn diện mọi mặt công tác. Cùng với đó, Thủ tướng yêu cầu tiếp tục chuẩn bị tổ chức thật tốt đại hội đảng các cấp tiến tới Đại hội toàn quốc lần thứ XIV của Đảng theo Chỉ thị 35 của Bộ Chính trị; tiến hành sắp xếp, bố trí lại cơ sở vật chất, tài sản, nơi làm việc bảo đảm hợp lý, ổn định. Thủ tướng Phạm Minh Chính trao Quyết định cho Đảng bộ Bộ Nội vụ (Ảnh: Dương Giang). Đặc biệt, theo lãnh đạo Chính phủ, các đơn vị cần làm tốt công tác tư tưởng, công tác tổ chức, cán bộ trong quá trình vận hành bộ máy mới, nhất là các vấn đề liên quan chế độ, chính sách cho cán bộ… Bí thư Đảng ủy Chính phủ, Thủ tướng Phạm Minh Chính nhấn mạnh, cùng với làm tốt công tác Đảng, từ nay đến hết năm 2025 và thời gian tới, Đảng ủy Chính phủ và các Đảng bộ trực thuộc có nhiều việc phải làm. Trong đó, ông lưu ý việc tổ chức tốt các ngày kỷ niệm lớn của đất nước; rà soát, thúc đẩy hoàn thành các mục tiêu của cả nhiệm kỳ 2021-2025; tiếp tục sắp xếp tổ chức bộ máy trong hệ thống chính trị theo Nghị quyết số 18. Thủ tướng Phạm Minh Chính trao Quyết định cho Đảng bộ Bộ Nông nghiệp và Môi trường (Ảnh: Đoàn Bắc). Thủ tướng cũng yêu cầu quyết liệt triển khai thực hiện hiệu quả các nghị quyết của Trung ương, Bộ Chính trị, Quốc hội, Chính phủ, nhất là các nghị quyết liên quan đến việc thúc đẩy tăng trưởng kinh tế, đột phá phát triển khoa học công nghệ, đổi mới sáng tạo, chuyển đổi số, triển khai các chương trình, dự án quy mô lớn của quốc gia… Lưu ý thêm các nhiệm vụ liên quan thúc đẩy tăng trưởng 8% trở lên trong năm nay, ổn định kinh tế vĩ mô, kiểm soát lạm phát và bảo đảm các cân đối lớn, Thủ tướng nhấn mạnh yêu cầu làm mới các động lực tăng trưởng truyền thống (đầu tư, xuất khẩu, tiêu dùng) và đẩy mạnh các động lực tăng trưởng mới. Theo ông, các bộ, ngành, cơ quan theo chức năng, nhiệm vụ, quyền hạn phải đẩy mạnh đầu tư công, đa dạng hóa thị trường, sản phẩm, chuỗi cung ứng, vừa đối phó với sự thu hẹp của thị trường thế giới, vừa nâng cao chất lượng, sức cạnh tranh của sản phẩm, hàng hóa. Thủ tướng Phạm Minh Chính trao Quyết định thành lập 15 đảng bộ trực thuộc Đảng ủy Chính phủ (Ảnh: Đoàn Bắc). Cùng với đó, Thủ tướng yêu cầu triển khai chính sách tài khóa, đẩy mạnh tăng thu, tiết kiệm chi, Bộ Tài chính thực hiện ngay việc tiết kiệm thêm 10% chi thường xuyên để đầu tư đường sắt Lào Cai - Hà Nội - Hải Phòng. Ngân hàng Nhà nước được giao chỉ đạo, định hướng nguồn vốn tín dụng tập trung vào các động lực tăng trưởng, các ngân hàng phải đẩy mạnh tiết giảm chi phí, phấn đấu hạ lãi suất cho vay, hy sinh một phần lợi ích của mình vì lợi ích chung để chia sẻ với người dân, doanh nghiệp, nền kinh tế. Đồng thời, Thủ tướng chỉ đạo các cơ quan khẩn trương xây dựng trình dự thảo Nghị quyết của Trung ương về phát triển kinh tế tư nhân; thúc đẩy hình thành 2 trung tâm tài chính quốc tế và khu vực tại TPHCM, Đà Nẵng; triển khai các nghị quyết của Quốc hội về đường sắt tốc độ cao, đường sắt đô thị… Thủ tướng yêu cầu các Đảng bộ, nhất là người đứng đầu, phát huy tinh thần đoàn kết, thống nhất, gương mẫu thực hiện chủ trương, đường lối của Đảng, chính sách pháp luật của Đảng, Nhà nước, nỗ lực hoàn thành xuất sắc các nhiệm vụ được giao.","Mon Feb 24 14:00:00 ICT 2025","Hoài Thu"
