"url","title","description","content","publishTime","author"
"https://dantri.com.vn/phap-luat/8-luat-su-bao-chua-cho-tu-tu-truong-my-lan-tai-phien-phuc-tham-thu-2-20250324190919279.htm","8 luật sư bào chữa cho tử tù Trương Mỹ Lan tại phiên phúc thẩm thứ 2","(Dân trí) - Ngoài các luật sư trong những phiên tòa trước, tử tù Trương Mỹ Lan có thêm 4 người bào chữa ở phiên phúc thẩm giai đoạn 2 đại án Vạn Thịnh Phát.","Sáng 25/3, TAND Cấp cao mở phiên tòa phúc thẩm, xem xét kháng cáo xin giảm án của bà Trương Mỹ Lan (Chủ tịch Tập đoàn Vạn Thịnh Phát) đối với toàn bộ bản án chung thân giai đoạn 2 về các tội Lừa đảo chiếm đoạt tài sản; Rửa tiền và Vận chuyển trái phép tiền tệ qua biên giới. Bà Trương Mỹ Lan (Ảnh: Hải Long). Phiên tòa được mở do bà Trương Mỹ Lan kháng cáo toàn bộ bản án sơ thẩm. Bên cạnh đó, có 27 đồng phạm của bà Lan có đơn xin giảm nhẹ hình phạt. Ngoài ra, có 6 đơn vị và người có quyền, nghĩa vụ liên quan kháng cáo. Trong đó, SCB đề nghị tòa phúc thẩm xử lý các vật chứng liên quan đến ngân hàng; Công ty chứng khoán Tân Việt, Công ty TNHH Đô thị Sing Việt và một số người khác đề nghị xem xét việc kê biên tài sản, thu hồi cổ phần và giải tỏa ngăn chặn giao dịch. Bên cạnh đó, có 35 người bị hại có đơn kháng cáo liên quan đến nghĩa vụ bồi thường. Phiên tòa dự kiến kéo dài đến 21/4. Ngoài 4 luật sư bào chữa trước đó là Phan Trung Hoài, Phan Minh Hoàng, Nguyễn Thị Huyền Trang, Giang Hồng Thanh, bà Lan thuê thêm 4 luật sư, gồm: Bùi Phương Lan, Nguyễn Sơn Hải, Nguyễn Thị Quỳnh Anh, Nguyễn Huyền Ly. Đây là phiên xét xử phúc thẩm thứ hai mà bà Trương Mỹ Lan cùng nhiều bị cáo khác phải hầu tòa và là giai đoạn thứ hai của vụ án xảy ra tại Tập đoàn Vạn Thịnh Phát. Trước đó, hồi tháng 10 năm ngoái, TAND TPHCM tuyên phạt bà Trương Mỹ Lan mức án tù chung thân về 3 tội danh: Lừa đảo chiếm đoạt tài sản, Rửa tiền và Vận chuyển trái phép tiền tệ qua biên giới. Bị cáo Chu Lập Cơ (chồng bà Lan) bị phạt 2 năm tù về tội Rửa tiền, Trương Huệ Vân (cháu bà Lan) lĩnh 5 năm tù về tội Lừa đảo chiếm đoạt tài sản... Các bị cáo còn lại nhận mức án từ 30 tháng tù đến 23 năm tù. Sau bản án sơ thẩm, ông Cơ chấp nhận hình phạt và không có kháng cáo. Bản án sơ thẩm xác định, bà Trương Mỹ Lan nắm giữ phần lớn cổ phần của Tập đoàn Vạn Thịnh Phát và SCB, đã đồng ý với đề xuất của Nguyễn Phương Hồng (đã chết) về việc phát hành trái phiếu nhằm xử lý khó khăn về tài chính. Bà Lan kháng cáo toàn bộ bản án sơ thẩm (Ảnh: Trịnh Nguyễn). Để thực hiện, bị cáo đã họp với các lãnh đạo chủ chốt của Vạn Thịnh Phát và SCB, đưa ra chủ trương phát hành trái phiếu thông qua 4 công ty thuộc Vạn Thịnh Phát (An Đông, Sunny World, Quang Thuận và Setra); đồng thời chọn 5 công ty khác thuộc hệ sinh thái Vạn Thịnh Phát ký hợp đồng mua sơ cấp số trái phiếu của 4 công ty trên và Công ty Cổ phần Đầu tư Sài Gòn Peninsula (đối tác), lên phương án tạo dòng tiền khống tại SCB, hợp thức tư cách trái chủ sơ cấp. Các cá nhân được thuê lập, ký khống các chứng từ giao dịch (nộp, rút tiền mặt, chuyển khoản) và hạch toán khống giao dịch trên hệ thống SCB trong cùng một ngày, nhằm tạo nguồn tiền 30.869 tỷ đồng cho các trái chủ sơ cấp chuyển tiền cho 4 công ty phát hành, mua gần 309 triệu trái phiếu. Sau khi hợp pháp hóa tư cách trái chủ sơ cấp, bà Lan và đồng phạm hoàn thành việc tạo lập 25 gói trái phiếu khống và bán cho 35.824 nhà đầu tư thứ cấp. Đối với tội Rửa tiền, từ 1/1/2018 đến 7/10/2022, bà Lan nhằm che giấu nguồn gốc và hợp thức số tiền hơn 415.000 tỷ đồng tham ô của SCB (ở giai đoạn một vụ án), đã chỉ đạo các thuộc cấp thực hiện nhiều thủ đoạn chuyển tiền ra khỏi hệ thống SCB; hoặc chuyển khoản cho cá nhân, pháp nhân rút tiền mặt ra khỏi tài khoản. Hành vi trên nhằm tránh việc các cơ quan chức năng phát hiện, truy vết dòng tiền. Tổng hợp với số tiền lừa đảo chiếm đoạt của các trái chủ (hơn 30.000 tỷ đồng), bà Lan và đồng phạm đã thực hiện hành vi rửa tiền tổng cộng 445.747 tỷ đồng. Ngoài ra, trong vòng 10 năm (từ 27/10/2012 đến 7/10/2022), có 21 công ty thuộc Tập đoàn Vạn Thịnh Phát thực hiện 78 giao dịch chuyển tiền ra nước ngoài trái quy định với tổng số tiền hơn 1,5 tỷ USD. 21 công ty thuộc Tập đoàn Vạn Thịnh Phát đã nhận tiền từ nước ngoài chuyển về trái quy định, với 152 giao dịch (tổng cộng hơn 3 tỷ USD). Như vậy, bà Lan và đồng phạm đã vận chuyển trái phép tiền tệ qua biên giới hơn 4,5 tỷ USD (hơn 106.000 tỷ đồng). Trong giai đoạn 1, bà Trương Mỹ Lan bị TAND Cấp cao tại TPHCM tuyên phạt mức án tử hình về tội Tham ô tài sản, 20 năm tù tội Đưa hối lộ, 16 năm tội Vi phạm quy định về cho vay trong hoạt động của các tổ chức tín dụng (bản án đã có hiệu lực pháp luật).","Tue Mar 25 00:31:00 ICT 2025","Xuân Duy"
