"url","title","description","content","publishTime","author"
"https://dantri.com.vn/phap-luat/hai-nhom-thanh-nien-hon-chien-sau-cuoc-nhau-mot-nguoi-trong-thuong-20250314203506129.htm","Hai nhóm thanh niên hỗn chiến sau cuộc nhậu, một người trọng thương","(Dân trí) - Sau cuộc nhậu, Tuấn cùng 4 người khác đi xe máy xuống TP Lai Châu để dạo phố. Tại đây, nhóm của Tuấn xảy ra xô xát với nhóm thanh niên khác khiến một người trọng thương.","Tối 14/3, Công an tỉnh Lai Châu cho biết đã thi hành lệnh giữ người trong trường hợp khẩn cấp với Lò Văn Tuấn (SN 2006); Tao Văn Sọn (SN 2007); Lý A Thái (SN 2006); Hầu A Phong (SN 2007); Vàng A Chứ (SN 2006, cùng ở Lai Châu), để làm rõ hành vi giết người. Tang vật cảnh sát thu giữ gồm 6 xe máy; 7 điện thoại di động; 1 dao phát; 1 túyp kim loại; 1 thanh phóng lợn; 1 thanh kiếm tự chế. Các đối tượng cùng tang vật tại cơ quan công an (Ảnh: Công an cung cấp). Trước đó, tối 11/3, nhóm của Lò Văn Tuấn tụ tập uống rượu tại xã Bản Hon, huyện Tam Đường. Đến khoảng 22h cùng ngày, nhóm này điều khiển xe máy lên TP Lai Châu để dạo phố. Theo cảnh sát, khi di chuyển qua khu vực xã San Thàng (TP Lai Châu), nhóm của Tuấn xảy ra mâu thuẫn với nhóm thiếu niên khác, rồi hai bên dùng hung khí để hỗn chiến. Hậu quả, Đ.V.T. (SN 2011, người trong nhóm đối thủ của Tuấn) bị đâm vào mạn sườn, phải nhập viện cấp cứu tại Bệnh viện Đa khoa tỉnh Lai Châu trong tình trạng nguy kịch. Sau khi gây án, nhóm của Tuấn nhanh chóng rời khỏi hiện trường. Sau 24 giờ truy xét, lúc 17h ngày 13/3, cảnh sát đã bắt được nhóm 5 người của Tuấn. Tại cơ quan điều tra, các đối tượng đều thừa nhận hành vi vi phạm và nói rằng ""lúc ấy rượu vào, bọn em không ai giữ được bình tĩnh nên đã lao vào hỗn chiến"". Vụ việc đang được tiếp tục làm rõ.","Fri Mar 14 20:59:16 ICT 2025","Trần Thanh"
