"url","title","description","content","publishTime","author"
"https://dantri.com.vn/giao-duc/vi-sao-ca-nghin-hoc-sinh-o-bac-lieu-van-chua-den-truong-sau-ky-nghi-tet-20250207165207375.htm","Vì sao cả nghìn học sinh ở Bạc Liêu vẫn chưa đến trường sau kỳ nghỉ Tết?","(Dân trí) - Theo Sở Giáo dục và Đào tạo tỉnh Bạc Liêu, việc còn hơn 1% học sinh chưa trở lại trường sau kỳ nghỉ Tết Nguyên đán cơ bản là bình thường.","Theo thông tin từ Sở Giáo dục và Đào tạo (GD&ĐT) tỉnh Bạc Liêu, tính đến ngày 7/2, còn 2.440 học sinh các cấp (bao gồm trẻ mầm non) chưa đến trường sau kỳ nghỉ Tết Nguyên đán 2025. Toàn tỉnh Bạc Liêu có hơn 160.000 học sinh. Con số trên cho thấy tỷ lệ học sinh vẫn chưa đến trường khoảng 1,5%, chủ yếu là trẻ mầm non. Cụ thể, mầm non còn 1.460 em; tiểu học 135 em; trung học cơ sở 559 em; trung học phổ thông 220 em; giáo dục thường xuyên 66 em. Học sinh một trường ở Bạc Liêu tập trung sau kỳ nghỉ Tết (Ảnh: CTV). Theo Sở GD&ĐT tỉnh Bạc Liêu, nguyên nhân chủ yếu do thời tiết thay đổi, nhiều trẻ bị bệnh nên cha mẹ chưa cho đi học; một số theo cha mẹ về quê chưa kịp trở lại; có nhiều em đã nhập học mấy ngày trước nhưng lại nghỉ học do bệnh;... Thông tin với phóng viên Dân trí, lãnh đạo Sở GD&ĐT tỉnh Bạc Liêu cho biết, số lượng học sinh chưa đến trường nói trên cơ bản là bình thường, vì ngày học thường vẫn có tỷ lệ học sinh vắng trên dưới 1%. Sở GD&ĐT đã chỉ đạo các cơ sở giáo dục lập danh sách học sinh chưa trở lại trường sau kỳ nghỉ Tết để tìm hiểu, phân tích rõ nguyên nhân; đồng thời phối hợp chặt chẽ với chính quyền, các đoàn thể địa phương để có biện pháp cụ thể đối với từng trường hợp nhằm vận động các em sớm nhập học. Trước đó, trẻ mầm non và học sinh các cấp của tỉnh Bạc Liêu được nghỉ Tết Nguyên đán Ất Tỵ 2025 từ ngày 20/1 đến ngày 2/2 (tức từ 21 tháng Chạp đến mùng 5 tháng Giêng), với tổng thời gian 14 ngày; đi học trở lại ngày 3/2 (tức mùng 6 tháng Giêng). Sau thời gian nghỉ Tết, Sở GD&ĐT yêu cầu các cơ sở giáo dục công lập căn cứ vào kế hoạch thời gian năm học, chủ động rà soát, bố trí lịch học bù thích hợp nhằm đảm bảo tiến độ thực hiện chương trình dạy và học.","Fri Feb 07 17:54:17 ICT 2025","Huỳnh Hải"
