"URL","Title","Description","Content","PublishTime","Author"
"https://dantri.com.vn/xa-hoi/doi-nam-nu-di-phuot-phi-thang-xe-may-len-cau-thang-nha-san-20250411102650913.htm","Đôi nam nữ đi phượt phi thẳng xe máy lên cầu thang nhà sàn","(Dân trí) - Một đôi nam nữ điều khiển xe máy đi phượt qua xã Tà Xùa, huyện Bắc Yên thì bất ngờ tông thẳng vào một nhà sàn ven đường nội bản, rồi bị hất tung lên cao.","Ngày 11/4, trao đổi với phóng viên Dân trí, lãnh đạo UBND xã Tà Xùa, huyện Bắc Yên, tỉnh Sơn La, cho biết, trên địa bàn vừa xảy ra một vụ tai nạn hy hữu khi 2 người đi xe máy lao thẳng lên cầu thang nhà sàn rồi bị hất tung lên cao. Đôi nam nữ ngồi trên xe máy lao thẳng vào nhà sàn rồi bị hất văng lên cao (Ảnh cắt từ clip). Theo hình ảnh clip ghi lại, khoảng 17h22 ngày 9/4, tại bản Chò A, xã Tà Xùa, một đôi nam nữ điều khiển xe máy đi phượt qua xã Tà Xùa bất ngờ tông thẳng vào một nhà sàn ven đường, khi dọc theo cầu thang nhà sàn; xe phi ngược lên, 2 người bị hất lên cao rồi rơi xuống. ""Rất may vụ việc chỉ khiến 2 nạn nhân bị thương nhẹ, họ đi xe máy lên Tà Xùa để phượt. Do người bị nạn không báo chính quyền địa phương nên danh tính các nạn nhân chưa được làm rõ"", lãnh đạo UBND xã Tà Xùa thông tin.","Fri Apr 11 10:41:27 ICT 2025","Trần Thanh"
