"url","title","description","content","publishTime","author"
"https://dantri.com.vn/xa-hoi/bo-quoc-phong-de-nghi-xet-tang-huan-chuong-cho-59-tap-the-5-ca-nhan-20250404173335860.htm","Bộ Quốc phòng đề nghị xét tặng huân chương cho 59 tập thể, 5 cá nhân","(Dân trí) - Bộ Quốc phòng đang lấy ý kiến về việc đề nghị tặng thưởng Huân chương Hồ Chí Minh, Huân chương Quân công, Huân chương Bảo vệ Tổ quốc và Huân chương Lao động các hạng cho 59 tập thể, 5 cá nhân.","Cụ thể, 2 tập thể được Bộ Quốc phòng đề nghị xét tặng Huân chương Hồ Chí Minh là Tổng cục II và Quân khu 1. Bộ Chỉ huy quân sự TP Đà Nẵng (Quân khu 5) được Bộ Quốc phòng đề nghị tặng Huân chương Quân công hạng Nhất. Bộ Quốc phòng đề nghị tặng Huân chương Quân công hạng Nhì cho Viện Khoa học và Công nghệ quân sự, Bộ Tổng Tham mưu; Huân chương Quân công hạng Ba cho Bộ Tư lệnh TPHCM (Quân khu 7). Ngày 20/12/2024, Tổng Bí thư Tô Lâm thay mặt lãnh đạo Đảng, Nhà nước trao tặng Huân chương Hồ Chí Minh cho Quân đội Nhân dân Việt Nam (Ảnh: Mạnh Quân). 12 tập thể được Bộ Quốc phòng đề nghị tặng Huân chương Bảo vệ Tổ quốc hạng Nhất gồm: Quân khu 3; Quân chủng Phòng không - Không quân; Cục Quân lực, Bộ Tổng Tham mưu; Cục Chính trị - Tổ chức, Ban Cơ yếu Chính phủ; Văn phòng Bộ Quốc phòng; Văn phòng Bộ Tổng Tham mưu; Bộ Chỉ huy quân sự tỉnh Phú Thọ, Quân khu 2; Bộ Chỉ huy quân sự tỉnh Nghệ An, Quân khu 4; Bộ Chỉ huy quân sự tỉnh Ninh Thuận, Quân khu 5; Vùng 5, Quân chủng Hải quân; Bệnh viện Quân y 105, Tổng cục Hậu cần - Kỹ thuật; Xưởng 340, Bộ Tham mưu, Quân khu 5. Bên cạnh đó, Bộ Quốc phòng đề nghị tặng Huân chương Bảo vệ Tổ quốc hạng Nhì cho 14 tập thể và 1 cá nhân; tặng Huân chương Bảo vệ Tổ quốc hạng Ba cho 21 tập thể, 3 cá nhân; tặng Huân chương Lao động hạng Nhất cho 3 tập thể; tặng Huân chương Lao động hạng Nhì cho tập thể. Đáng chú ý, Đại tá Phương Kim Mừng, Giám đốc Công ty cổ phần vận tải và chế biến than Đông Bắc, Tổng công ty Đông Bắc được Bộ Quốc phòng đề nghị tặng Huân chương Lao động hạng Ba. Bộ Quốc phòng cho biết, thời gian lấy ý kiến từ 4 đến 17/4.","Fri Apr 04 17:37:13 ICT 2025","Nguyễn Hải"
