"URL","Title","Description","Content","PublishTime","Author"
"https://dantri.com.vn/xa-hoi/lap-ban-chi-dao-lien-nganh-trung-uong-de-thu-hoi-tai-san-vu-van-thinh-phat-20250410180630360.htm","Lập Ban Chỉ đạo liên ngành Trung ương để thu hồi tài sản vụ Vạn Thịnh Phát","(Dân trí) - Phó Thủ tướng Thường trực Nguyễn Hòa Bình làm Trưởng Ban Chỉ đạo liên ngành Trung ương về thu hồi tài sản bị chiếm đoạt, thất thoát trong các vụ án liên quan đến Tập đoàn Vạn Thịnh Phát.","Thủ tướng Phạm Minh Chính vừa ký Quyết định số 742 thành lập Ban Chỉ đạo liên ngành Trung ương về tổ chức thi hành án, thu hồi tài sản bị chiếm đoạt, thất thoát trong các vụ án liên quan đến Tập đoàn Vạn Thịnh Phát. Theo quyết định này, Phó Thủ tướng Thường trực Nguyễn Hòa Bình làm Trưởng Ban Chỉ đạo. Phó Trưởng ban là Bộ trưởng Tư pháp Nguyễn Hải Ninh. Phó Thủ tướng Thường trực Nguyễn Hòa Bình làm Trưởng Ban Chỉ đạo liên ngành Trung ương về thu hồi tài sản bị chiếm đoạt, thất thoát trong các vụ án liên quan đến Tập đoàn Vạn Thịnh Phát (Ảnh: Nguyễn Hoàng). Các thành viên Ban Chỉ đạo gồm: Thứ trưởng Bộ Tư pháp Mai Lương Khôi; Thứ trưởng Bộ Công an Nguyễn Ngọc Lâm; Phó Chủ nhiệm Văn phòng Chính phủ Đỗ Ngọc Huỳnh; Thứ trưởng Thường trực Bộ Ngoại giao Nguyễn Minh Vũ; Thứ trưởng Thường trực Bộ Văn hóa, Thể thao và Du lịch Lê Hải Bình; Thứ trưởng Bộ Tài chính Nguyễn Đức Chi; Phó Thống đốc Ngân hàng Nhà nước Đoàn Thái Sơn; Thứ trưởng Bộ Xây dựng Nguyễn Văn Sinh; Thứ trưởng Bộ Nông nghiệp và Môi trường Nguyễn Thị Phương Hoa; Phó Chủ tịch Thường trực UBND thành phố Hà Nội Lê Hồng Sơn; Phó Chủ tịch Thường trực UBND TPHCM Dương Ngọc Hải; Chủ tịch UBND tỉnh Lâm Đồng Trần Hồng Thái; Phó Chủ tịch UBND tỉnh Bà Rịa - Vũng Tàu Nguyễn Công Vinh; Phó Chủ tịch UBND tỉnh Đồng Nai Nguyễn Thị Hoàng; Phó Chủ tịch UBND tỉnh Long An Huỳnh Văn Sơn và Phó Chủ tịch UBND tỉnh Quảng Ninh Nghiêm Xuân Cường. Ngoài ra, Ban Chỉ đạo còn có sự tham gia của đại diện lãnh đạo Ban Nội chính Trung ương, TAND Tối cao, Viện trưởng VKSND Tối cao và Kiểm toán Nhà nước. Theo quyết định của Thủ tướng, Ban Chỉ đạo là tổ chức phối hợp liên ngành, giúp Thủ tướng nghiên cứu, chỉ đạo, phối hợp giải quyết những công việc quan trọng, liên ngành về tổ chức thi hành án, thu hồi tài sản bị chiếm đoạt, thất thoát trong các vụ án liên quan đến Tập đoàn Vạn Thịnh Phát. Ban Chỉ đạo có nhiệm vụ nghiên cứu, tư vấn, khuyến nghị, đề xuất phương hướng, giải pháp để giải quyết những vấn đề quan trọng, liên ngành về tổ chức thi hành án, thu hồi tài sản bị chiếm đoạt, thất thoát trong các vụ án liên quan đến Tập đoàn Vạn Thịnh Phát. Ban này còn có nhiệm vụ chỉ đạo, phối hợp giữa các bộ, cơ quan ngang bộ, cơ quan thuộc Chính phủ và các cơ quan, tổ chức có liên quan trong việc giải quyết những vấn đề quan trọng, liên ngành trong việc thi hành án. Bộ Tư pháp là cơ quan thường trực Ban Chỉ đạo, sử dụng bộ máy hiện có để giúp Ban thực hiện nhiệm vụ. Ban Chỉ đạo sẽ chịu trách nhiệm trước Thủ tướng về việc thực hiện các nhiệm vụ quy định tại quyết định này. Các thành viên Ban Chỉ đạo làm việc theo chế độ kiêm nhiệm và chịu trách nhiệm về nhiệm vụ được phân công, được sử dụng biên chế hiện có của cơ quan, đơn vị để giúp việc thành viên Ban Chỉ đạo. Trưởng Ban Chỉ đạo được sử dụng con dấu của Thủ tướng; Phó Trưởng ban được sử dụng con dấu của cơ quan mình để thực hiện nhiệm vụ và điều hành hoạt động của Ban Chỉ đạo, theo quyết định của Thủ tướng. Mới đây, đơn vị nghiệp vụ của Tổng cục Thi hành án dân sự (Bộ Tư pháp) cho biết 6 tháng qua, số lượng thi hành án về số việc và số tiền đều tăng mạnh, trong đó có nhiều vụ rất lớn, phức tạp. Nổi bật nhất là đại án Vạn Thịnh Phát hiện phải xử lý hơn 2.500 bất động sản nằm ở nhiều địa phương khác nhau. Trong đó, Cục Thi hành án dân sự TPHCM đã tạm thu khoảng 8.000 tỷ đồng từ tiền thi hành án của bà Trương Mỹ Lan, Chủ tịch Tập đoàn Vạn Thịnh Phát và các đương sự khác để đảm bảo thi hành án. Trong quá trình thi hành án giai đoạn 1, cơ quan này đang tích cực xử lý tài sản bảo đảm để thu hồi tiền, tài sản theo nội dung án tuyên. Sau khi bản án phúc thẩm (giai đoạn 2) có hiệu lực, Cục Thi hành án dân sự TPHCM sẽ ưu tiên chi trả số tiền đã tạm thu và tiền thu được từ xử lý tài sản bảo đảm cho các trái chủ theo đúng quy định pháp luật.","Thu Apr 10 18:28:08 ICT 2025","Hoài Thu"
