"url","title","description","content","publishTime","author"
"https://dantri.com.vn/the-thao/nhan-dinh-man-utd-arsenal-23h30-93-dai-chien-o-old-trafford-20250309081317103.htm","Nhận định Man Utd - Arsenal (23h30, 9/3): Đại chiến ở Old Trafford","(Dân trí) - Arsenal sẽ làm khách trên sân Man Utd vào đêm nay ở trận đấu thuộc vòng 28 Premier League, cả hai đội bóng đều rất cần giành chiến thắng để phục vụ tham vọng của họ.","Đêm nay, sân Old Trafford sẽ là nơi diễn ra trận đấu lớn của Premier League giữa Man Utd và Arsenal. Trong khi ""Quỷ đỏ"" đang gặp khó khăn về phong độ, Arsenal nuôi hy vọng chiến thắng để tiếp tục bám đuổi Liverpool trong cuộc đua giành ngôi vô địch. Chiến thắng của Man Utd sẽ đánh dấu cột mốc 100 chiến thắng trước Arsenal trên mọi đấu trường. Ngược lại, Arsenal có cơ hội giành hai chiến thắng liên tiếp tại Old Trafford lần đầu tiên trong kỷ nguyên Premier League. Amorim đang phải chịu áp lực lớn do thành tích bất ổn của Man Utd (Ảnh: Getty). Ruben Amorim, huấn luyện viên trẻ tuổi của Man Utd, đang chịu áp lực lớn khi đội bóng của ông không đạt được kết quả như mong đợi. Chiến lược gia người Bồ Đào Nha thừa nhận không mong đợi sự hỗ trợ từ cấp trên như Mikel Arteta nhận được từ ban lãnh đạo Arsenal. Trong khi Arteta được trao nhiều thời gian và nguồn lực để đưa Arsenal trở lại đỉnh cao, Amorim có thể đối mặt với nguy cơ bị sa thải nếu phong độ của Man Utd không cải thiện, đặc biệt là tại các giải đấu trong nước. Hiện tại, Man Utd đứng thứ 14 trên bảng xếp hạng Premier League và đã bị loại khỏi FA Cup sau thất bại trước Fulham. Cơ hội cuối cùng để cứu vãn mùa giải nằm ở Europa League, nơi họ có lợi thế sau trận hòa 1-1 trên sân Real Sociedad. Tuy nhiên, phong độ của Man Utd rất thất thường. ""Quỷ đỏ"" chỉ giành được 2 trong 7 chiến thắng gần nhất trên mọi đấu trường, và ngay cả các chiến thắng trước Ipswich Town hay Leicester City đều không thuyết phục. Hơn nữa, nhà vô địch nước Anh 20 lần đã không thể giành chiến thắng trong các trận đấu Premier League liên tiếp từ đầu mùa giải và để thủng lưới nhiều hơn một bàn ở 6 trong 7 trận đấu đỉnh cao gần nhất tại Old Trafford. Arteta biến Arsenal trở thành một đội bóng mạnh nhưng chưa thể vô địch Premier League (Ảnh: Getty). Trong khi đó, Arsenal đang hướng đến chiến thắng thứ 119 tại Premier League dưới sự dẫn dắt của Arteta, người sẽ đạt cột mốc 200 trận tại giải đấu này. Chỉ có Sir Alex Ferguson, Pep Guardiola, Jose Mourinho và Jurgen Klopp giành được nhiều hơn 118 chiến thắng sau 200 trận cầm quân ở Premier League. Tuy nhiên, Arteta vẫn chưa giành được chức vô địch Premier League, điều mà các huấn luyện viên kể trên đã đạt được. Sự chờ đợi đau đớn của Arteta để mang về thêm một danh hiệu vô địch cho Arsenal dường như sẽ kéo dài ít nhất một năm nữa, khi những thất bại trong việc ghi bàn trước Nottingham Forest và West Ham đã khiến họ kém Liverpool 13 điểm, khoảng cách này đã được tăng lên 16 điểm vào đêm qua khi The Kop đánh bại Southampton tại Anfield. Arsenal đã bất ngờ vượt qua cuộc khủng hoảng phong độ bằng chiến thắng hủy diệt PSV Eindhoven với tỷ số 7-1 vào giữa tuần, trở thành đội đầu tiên ghi được 7 bàn thắng trên sân khách trong một trận đấu loại trực tiếp Champions League. Giờ đây Arsenal có thể bắt đầu nghĩ đến trận tứ kết gặp Atletico Madrid hoặc Real Madrid. Đội bóng của Arteta cần tiếp tục phong độ ấn tượng trước Man Utd, đội đã thua cả bốn trận gần nhất tại Premier League trước Arsenal. Một chiến thắng tại Old Trafford sẽ tạo ra chuỗi kỳ tích mà Arsenal chưa đạt được kể từ năm 1979. Dẫu vậy, trận thua của Arsenal ở vòng 3 Cúp FA vào tháng 1 trước đội bóng của Amorim sẽ là cơ sở mang lại hy vọng cho cả nửa đỏ thành Manchester, và cả nửa đỏ vùng Merseyside. Thông tin đội hình Trong buổi họp báo trước trận đấu vào thứ sáu, huấn luyện viên Amorim đã không có tin tức tích cực nào về tình hình chấn thương của đội bóng. Ông thừa nhận rằng cả Harry Maguire và Manuel Ugarte đều đang gặp vấn đề về lưng và khó có thể trở lại kịp cho chuyến làm khách trước Arsenal. Hai cầu thủ này nằm trong danh sách 11 cầu thủ vắng mặt của Man Utd, bao gồm Amad Diallo (chấn thương mắt cá chân), Lisandro Martinez (chấn thương đầu gối), Kobbie Mainoo (chấn thương bắp chân), Jonny Evans (chấn thương lưng), Luke Shaw (chấn thương gân kheo), Mason Mount (chấn thương gân kheo), Altay Bayindir và Tom Heaton (chưa xác định), cùng với Patrick Dorgu bị cấm thi đấu. Maguire (phải) sẽ không thể thi đấu ở trận gặp Arsenal (Ảnh: Getty). Với án treo giò của Dorgu và sự vắng mặt của Maguire, Amorim có thể sẽ phải sử dụng Victor Lindelof ngay từ đầu trong trận đấu đêm nay, trừ khi ông quyết định chọn cựu cầu thủ Arsenal là Ayden Heaven. Ayden Heaven là một trong hai cựu cầu thủ Arsenal hy vọng sẽ chứng tỏ khả năng của mình trước đội bóng cũ, cùng với Chido Obi, người đã gây ấn tượng trong trận thua trước Fulham. Tuy nhiên, Obi có thể chưa sẵn sàng cho một trận đấu lớn như thế này. Về phía Arsenal, tình hình chấn thương cũng không mấy khả quan khi Gabriel Martinelli, Bukayo Saka, Kai Havertz (đều chấn thương gân kheo), Gabriel Jesus và Takehiro Tomiyasu (đều chấn thương đầu gối) vẫn phải ngồi ngoài. Gabriel Jesus tiếp tục ngồi ngoài vì chấn thương (Ảnh: Getty). Cầu thủ trẻ Myles Lewis-Skelly đã bị thay ra sớm trong trận thắng trước PSV do nguy cơ nhận thẻ đỏ, nhưng điều này không ảnh hưởng đến khả năng ra sân của anh vào đêm nay. Trên hàng công, Mikel Merino sẽ tiếp tục đảm nhận vai trò số 9, cùng với Ethan Nwaneri và Leandro Trossard. Trossard đang hướng tới mục tiêu trở thành cầu thủ thứ ba của Arsenal, sau Pierre-Emerick Aubameyang và Emmanuel Adebayor, ghi bàn trong hai trận liên tiếp tại Premier League tại Old Trafford. Đội hình ra sân dự kiến Man Utd: Onana; Yoro, De Ligt, Lindelof; Mazraoui, Casemiro, Fernandes, Dalot; Zirkzee, Garnacho; Hojlund Arsenal: Raya; Timber, Saliba, Gabriel, Lewis-Skelly; Odegaard, Partey, Rice; Nwaneri, Merino, Trossard","Sun Mar 09 09:08:00 ICT 2025","Hạo Minh"
