"url","title","description","content","publishTime","author"
"https://dantri.com.vn/giai-tri/giai-mai-vang-2024-anh-trai-say-hi-thong-linh-nhieu-hang-muc-de-cu-20241206103059955.htm","Giải Mai Vàng 2024: ""Anh trai say hi"" thống lĩnh nhiều hạng mục đề cử","(Dân trí) - Với sức hút lớn và thành công, chương trình ""Anh trai say hi"" và ""Anh trai vượt ngàn chông gai"" đã nhận nhiều đề cử trong các hạng mục của giải Mai Vàng lần thứ 30-2024.","Mai Vàng là giải thưởng thường niên do báo Người lao động tổ chức nhằm vinh danh những nghệ sĩ, tác phẩm, chương trình đã có những đóng góp tích cực cho các hoạt động văn hóa, nghệ thuật ở Việt Nam. Ở mùa giải lần thứ 30 này, có 54 nghệ sĩ, tác phẩm, chương trình vào vòng bầu chọn theo đề cử của bạn đọc, tranh giải trong 14 hạng mục. ""Anh trai"" Quang Hùng MasterD được đề cử ở hạng mục Nam ca sĩ - rapper với ca khúc ""Thủy triều"" (Ảnh: Nguyễn Hà Nam). Cụ thể, ở hạng mục Nam ca sĩ - rapper, Soobin được đề cử với ca khúc Giá như và S.T Sơn Thạch với ca khúc Thuận nước đẩy thuyền. Đây là hai phần trình diễn gây sốt trong chương trình Anh trai vượt ngàn chông gai, nhận được đánh giá cao và tạo hiệu ứng mạnh mẽ trên các nền tảng mạng xã hội. Không chỉ vậy, Soobin tiếp tục có đề cử ở hạng mục MV Ca nhạc với Giá như. Cũng ở hạng mục này có 3 nhân tố đến từ chương trình Anh trai say hi gồm: Rhyder Quang Anh với ca khúc Hào quang (tác giả: Rhyder Quang Anh); HIEUTHUHAI với ca khúc Ngáo ngơ (tác giả: HIEUTHUHAI, Erik, Anh Tú Atus, JSOL, Orange); Quang Hùng MasterD với ca khúc Thủy triều (tác giả: Quang Hùng MasterD). Đặc biệt, hạng mục Ca khúc, danh sách đề cử là sự thống trị tuyệt đối của hai chương trình Anh trai say hi và Anh trai vượt ngàn chông gai. Hào quang, sáng tác của Rhyder Quang Anh trong chương trình Anh trai say hi là ca khúc được đề cử. Còn lại, các ""Anh tài"" của Anh trai vượt ngàn chông gai chiếm tới 4/5 đề cử: Giá như (Soobin), Trống cơm (NSND Tự Long, Soobin, Cường Seven), Mẹ yêu con (Cường Seven, Tự Long, Bằng Kiều, Phan Đinh Tùng, Tuấn Hưng, Trương Thế Vinh, Jun Phạm, S.T Sơn Thạch, BB Trần, Soobin, Kay Trần, Trọng Hiếu), Thuận nước đẩy thuyền (sáng tác: S.T Sơn Thạch, Thanh Hưng, Andiez). Anh trai vượt ngàn chông gai còn nhận được đề cử Chương trình trên nền tảng số - truyền hình. NSND Tự Long được đề cử hạng mục Diễn viên hài cùng Anh trai vượt ngàn chông gai. Trong khuôn khổ giải Mai Vàng, Ban tổ chức đã quyết định trao giải thưởng Nghệ sĩ suốt đời vì cộng đồng cho NSND Trà Giang và giải thưởng Nghệ sĩ vì cộng đồng năm 2024 cho ca sĩ Tùng Dương. Ngoài ra, Ban tổ chức còn trao giải thưởng Tác phẩm văn hóa - nghệ thuật xuất sắc năm 2024 cho 3 tác phẩm: Tác phẩm văn học Khắc đi… khắc đến của nhà văn, đạo diễn Xuân Phượng; tác phẩm nhiếp ảnh Diễn tập phòng cháy chữa cháy - cứu hộ cứu nạn của tác giả Kiều Anh Dũng; tác phẩm tranh sơn dầu Đường trên cao của tác giả Nguyễn Trọng Hoàn. Vòng bầu chọn giải Mai Vàng diễn ra từ ngày 4/12/2024 đến hết ngày 3/1/2025. Dự kiến lễ trao giải Mai Vàng lần thứ 30 và Gala 30 năm giải Mai Vàng diễn ra tối 8/1/2025 tại Nhà hát Thành phố (TPHCM). Đề cử Giải Mai Vàng lần thứ 30 năm 2024 Nam ca sĩ - rapper - Rhyder Quang Anh - Ca khúc Hào quang, tác giả: Rhyder Quang Anh; - HIEUTHUHAI - Ca khúc Ngáo ngơ; tác giả: HIEUTHUHAI, ERIK, Anh Tú Atus, JSOL, Orange; - Quang Hùng MasterD - Ca khúc Thủy Triều, tác giả: Quang Hùng MasterD; - Soobin Hoàng Sơn - Ca khúc Giá như, tác giả: Soobin Hoàng Sơn; - ST Sơn Thạch - Ca khúc Thuận nước đẩy thuyền; tác giả: S.T Sơn Thạch, Thanh Hưng, Andiez. Nữ ca sĩ - Cẩm Ly - Ca khúc Nhớ về miền Tây, tác giả: Hữu Minh; - Hòa Minzy - Ca khúc Kén cá chọn canh, tác giả: Tuấn Cry; - Trang Pháp - Ca khúc Gửi chồng tương lai, tác giả: Trang Pháp. Ca khúc - Giá như - Sáng tác: Soobin Hoàng Sơn; - Hào quang - Sáng tác: Rhyder Quang Anh; - Mẹ yêu con - Sáng tác: Nhà tinh hoa (Cường Seven, Tự Long, Bằng Kiều, Phan Đinh Tùng, Tuấn Hưng, Trương Thế Vinh, Jun Phạm, S.T Sơn Thạch, BB Trần, Soobin Hoàng Sơn, Kay Trần, Trọng Hiếu); - Thuận nước đẩy thuyền - Sáng tác: S.T Sơn Thạch, Thanh Hưng, Andiez; - Trống cơm - Sáng tác: Soobin Hoàng Sơn. MV ca nhạc - 54 dân tộc Việt Nam (Sáng tác: Phúc Anh, đạo diễn: Vũ Hồng Thắng, thể hiện: Phúc Anh); - Giá như (Sáng tác: Soobin Hoàng Sơn, đạo diễn: Lâm Đào Đào, thể hiện: Soobin Hoàng Sơn); - Gửi chồng tương lai (Sáng tác: Trang Pháp, đạo diễn: Gin Trần, thể hiện: Trang Pháp); - Rise up under dog (Sáng tác: Strong Trọng Hiếu, Scott Quinn, SaGa; đạo diễn: LUAN; thể hiện: Strong Trọng Hiếu). Nam diễn viên sân khấu - Trương Hạ - Vai Ông giáo, vở Chuyến đò định mệnh (Sân khấu Thiên Đăng); - Hoàng Hải - Vai Lê Văn Duyệt, vở Người mang 9 án tử (Công ty TNHH Giải trí WE); - Võ Minh Lâm - Vai ông Bảy Đờn, vở Người ven đô (Sân khấu Cải lương Mới Đại Việt); - Thành Lộc - Vai Ông đạo diễn, vở Những con ma nhà hát (Sân khấu Thiên Đăng). Nữ diễn viên sân khấu - Lê Khánh - Vai Bạch Thu Hà, vở Chuyến đò định mệnh (Sân khấu Thiên Đăng); - Tú Sương - Vai Trịnh Thị Ngọc Lữ, vở Long Phụng Kỳ Tài (Sân Khấu Thiên Long). Diễn Viên Hài - Lâm Vỹ Dạ - Vai Lựu, vở Đứt Dây Tơ Chùng (Sân khấu Hồng Vân); - Lê Dương Bảo Lâm - Chương trình 2 ngày 1 đêm - Tự Long - Chương trình Anh trai vượt ngàn chông gai. Vở Diễn - Cơn mê cuối cùng - Đạo diễn Ái Như (Sân khấu Hoàng Thái Thanh); - Lạc lối ở Bangkok - Đạo diễn Hồng Ngọc (Nhà hát IDECAF); - Người mang 9 án tử - Đạo diễn Hoa Hạ (Công ty TNHH Giải trí WE); - Những con ma nhà hát - Đạo diễn Thành Lộc (Sân khấu Thiên Đăng). Nam Diễn Viên Điện Ảnh - Truyền Hình - Lê Nguyên Bảo - Vai Hải, phim Đừng khóc, anh đây rồi - Võ Cảnh - Vai Minh Huy, phim 7 năm chưa cưới sẽ chia tay - Song Luân - Vai Huy Hoàng, phim Yêu trước ngày cưới - Jun Phạm - Vai Tuấn Kiệt, phim 7 năm chưa cưới sẽ chia tay - Anh Tú - Vai Phúc, phim Gặp lại chị bầu Nữ Diễn Viên Điện Ảnh - Truyền Hình - Ngô Phương Anh - Vai Dương, phim Đừng khóc, anh đây rồi - Phương Anh Đào - Vai Mai, phim Mai - Thúy Ngân - Vai Thiên Ân, phim 7 năm chưa cưới sẽ chia tay - Diệu Nhi - Vai Ngọc Huyền, phim Gặp lại chị bầu - Minh Trang - Vai Nhật Phương, phim Yêu trước ngày cưới Phim Truyền Hình - 7 năm chưa cưới sẽ chia tay"" - Đạo diễn: Nguyễn Hoàng Anh, HTV2 - Vie Channel - Bên bờ hạnh phúc - Đạo diễn: Nguyễn Dương, Truyền hình Vĩnh Long; - Đừng khóc, anh đây rồi - Đạo diễn: Chu Thiện, VTV9; - Ước mình cùng bay - Đạo diễn: Phan Đăng Di, HTV2 - Vie Channel; - Yêu trước ngày cưới - Đạo diễn: Võ Thạch Thảo, HTV2 - Vie Channel. Phim Điện Ảnh - Đào, Phở và Piano - Đạo diễn: NSƯT Phi Tiến Sơn; - Làm giàu với ma - Đạo diễn: Nguyễn Nhật Trung; - Lật mặt 7 - Một điều ước - Đạo diễn: Lý Hải; - Mai - Đạo diễn: Trấn Thành; - Ngày xưa có một chuyện tình - Đạo diễn: Trịnh Đình Lê Minh. Người Dẫn Chương Trình - Trấn Thành - Chương trình Anh trai say hi, HTV2 - Vie Channel; - Anh Tuấn - Chương trình Anh trai vượt ngàn chông gai, VTV3. Chương Trình Trên Nền Tảng Số -Truyền Hình - Anh trai say hi: HTV2 - Vie Channel; - Anh trai vượt ngàn chông gai: VTV3.","Fri Dec 06 15:30:00 ICT 2024","Lê Phương Anh"
